,external_id,season,matchup
72,1971001010,1967,DEN @ TEN
73,1971001150,1967,SF @ IND
74,1971001013,1967,KC @ OAK
75,1971001016,1967,CHI @ MIN
76,1971001018,1967,CLE @ NO
77,1971001019,1967,MIA @ NYG
78,1971001020,1967,MIA @ NYJ
79,1971001021,1967,PIT @ PHI
80,1971001022,1967,DET @ ARI
81,1971001023,1967,SF @ PIT
82,1971001028,1967,NYG @ WSH
83,1971007005,1967,PIT @ CLE
84,1971007020,1967,OAK @ NYJ
85,1971008001,1967,PHI @ ATL
86,1971008003,1967,IND @ CHI
87,1971008007,1967,BUF @ DEN
88,1971008008,1967,GB @ DET
89,1971008012,1967,MIA @ KC
90,1971008014,1967,SF @ LAR
91,1971008016,1967,ARI @ MIN
92,1971008019,1967,NO @ NYG
93,1971008024,1967,NE @ SD
94,1971008028,1967,DAL @ WSH
95,1971015001,1967,WSH @ ATL
96,1971015002,1967,OAK @ BUF
97,1971015003,1967,DET @ CHI
98,1971015005,1967,ARI @ CLE
99,1971015006,1967,NO @ DAL
100,1971015009,1967,MIN @ GB
101,1971015150,1967,LAR @ IND
102,1971015017,1967,MIA @ NE
103,1971015019,1967,TEN @ NYG
104,1971015020,1967,TEN @ NYJ
105,1971015021,1967,SF @ PHI
106,1971015023,1967,LAR @ PIT
107,1971015024,1967,KC @ SD
108,1971022005,1967,CHI @ CLE
109,1971022007,1967,SD @ DEN
110,1971022008,1967,ATL @ DET
111,1971022012,1967,TEN @ KC
112,1971022014,1967,WSH @ LAR
113,1971022015,1967,NYG @ MIA
114,1971022016,1967,PIT @ MIN
115,1971022017,1967,OAK @ NE
116,1971022019,1967,GB @ NYG
117,1971022022,1967,PHI @ ARI
118,1971022023,1967,DAL @ PIT
119,1971022025,1967,NO @ SF
120,1971029001,1967,MIN @ ATL
121,1971029003,1967,LAR @ CHI
122,1971029010,1967,BUF @ TEN
123,1971029012,1967,DEN @ KC
124,1971029013,1967,SD @ OAK
125,1971029019,1967,CLE @ NYG
126,1971029020,1967,NE @ NYJ
127,1971029021,1967,DAL @ PHI
128,1971029025,1967,DET @ SF
129,1971029028,1967,PIT @ WSH
130,1971030022,1967,GB @ ARI
131,1971105002,1967,MIA @ BUF
132,1971105006,1967,ATL @ DAL
133,1971105007,1967,OAK @ DEN
134,1971105008,1967,CHI @ DET
135,1971105150,1967,GB @ IND
136,1971105012,1967,NYJ @ KC
137,1971105013,1967,DEN @ OAK
138,1971105016,1967,NYG @ MIN
139,1971105017,1967,TEN @ NE
140,1971105018,1967,PHI @ NO
141,1971105023,1967,CLE @ PIT
142,1971105025,1967,LAR @ SF
143,1971105028,1967,ARI @ WSH
144,1971112001,1967,PIT @ ATL
145,1971112003,1967,NYG @ CHI
146,1971112007,1967,TEN @ DEN
147,1971112009,1967,CLE @ GB
148,1971112014,1967,PHI @ LAR
149,1971112016,1967,DET @ MIN
150,1971112017,1967,NYJ @ NE
151,1971112018,1967,DAL @ NO
152,1971112020,1967,BUF @ NYJ
153,1971112022,1967,PIT @ ARI
154,1971112024,1967,MIA @ SD
155,1971112028,1967,SF @ WSH
156,1971119001,1967,LAR @ ATL
157,1971119002,1967,DEN @ BUF
158,1971119003,1967,ARI @ CHI
159,1971119005,1967,MIN @ CLE
160,1971119006,1967,WSH @ DAL
161,1971119009,1967,SF @ GB
162,1971119150,1967,DET @ IND
163,1971119012,1967,SD @ KC
164,1971119013,1967,MIA @ OAK
165,1971119015,1967,OAK @ MIA
166,1971119017,1967,KC @ NE
167,1971119019,1967,PIT @ NYG
168,1971119021,1967,NO @ PHI
169,1971119023,1967,DET @ PIT
170,1971120018,1967,ATL @ NO
171,1971123006,1967,ARI @ DAL
172,1971123008,1967,LAR @ DET
173,1971123012,1967,OAK @ KC
174,1971123024,1967,DEN @ SD
175,1971126003,1967,GB @ CHI
176,1971126005,1967,WSH @ CLE
177,1971126010,1967,NE @ TEN
178,1971126015,1967,BUF @ MIA
179,1971126019,1967,PHI @ NYG
180,1971126023,1967,MIN @ PIT
181,1971126025,1967,PIT @ SF
182,1971203005,1967,NYG @ CLE
183,1971203008,1967,PIT @ DET
184,1971203010,1967,MIA @ TEN
185,1971203150,1967,DAL @ IND
186,1971203014,1967,ATL @ LAR
187,1971203016,1967,GB @ MIN
188,1971203020,1967,DEN @ NYJ
189,1971203022,1967,NO @ ARI
190,1971203023,1967,DAL @ PIT
191,1971203024,1967,OAK @ SD
192,1971203025,1967,CHI @ SF
193,1971203028,1967,PHI @ WSH
194,1971209014,1967,GB @ LAR
195,1971209017,1967,BUF @ NE
196,1971210001,1967,SF @ ATL
197,1971210003,1967,MIN @ CHI
198,1971210006,1967,PHI @ DAL
199,1971210010,1967,OAK @ TEN
200,1971210015,1967,SD @ MIA
201,1971210019,1967,DET @ NYG
202,1971210020,1967,KC @ NYJ
203,1971210022,1967,CLE @ ARI
204,1971210023,1967,NO @ PIT
205,1971216010,1967,SD @ TEN
206,1971216025,1967,DAL @ SF
207,1971217001,1967,CHI @ ATL
208,1971217007,1967,KC @ DEN
209,1971217008,1967,MIN @ DET
210,1971217009,1967,PIT @ GB
211,1971217013,1967,NYJ @ OAK
212,1971217014,1967,PIT @ LAR
213,1971217015,1967,NE @ MIA
214,1971217019,1967,ARI @ NYG
215,1971217021,1967,CLE @ PHI
216,1971217028,1967,NO @ WSH
217,1971223009,1967,LAR @ GB
218,1971223015,1967,TEN @ MIA
219,1971224006,1967,CLE @ DAL
220,1971224013,1967,BUF @ OAK
221,1971224024,1967,NYJ @ SD
222,1971231009,1967,DAL @ GB
223,1971231013,1967,TEN @ OAK
224,1980114013,1968,GB @ OAK
225,1980906024,1968,CIN @ SD
226,1980908002,1968,NE @ BUF
227,1980909010,1968,KC @ TEN
228,1980914015,1968,TEN @ MIA
229,1980914016,1968,ATL @ MIN
230,1980915002,1968,OAK @ BUF
231,1980915003,1968,WSH @ CHI
232,1980915004,1968,DEN @ CIN
233,1980915006,1968,DET @ DAL
234,1980915009,1968,PHI @ GB
235,1980915150,1968,SF @ IND
236,1980915012,1968,NYJ @ KC
237,1980915018,1968,CLE @ NO
238,1980915023,1968,NYG @ PIT
239,1980916022,1968,LAR @ ARI
240,1980921015,1968,OAK @ MIA
241,1980921024,1968,TEN @ SD
242,1980922001,1968,IND @ ATL
243,1980922004,1968,BUF @ CIN
244,1980922006,1968,CLE @ DAL
245,1980922008,1968,CHI @ DET
246,1980922009,1968,MIN @ GB
247,1980922012,1968,DEN @ KC
248,1980922014,1968,PIT @ LAR
249,1980922017,1968,NYJ @ NE
250,1980922018,1968,WSH @ NO
251,1980922021,1968,NYG @ PHI
252,1980922025,1968,ARI @ SF
253,1980923001,1968,PIT @ ATL
254,1980928015,1968,KC @ MIA
255,1980929002,1968,NYJ @ BUF
256,1980929004,1968,SD @ CIN
257,1980929005,1968,LAR @ CLE
258,1980929007,1968,NE @ DEN
259,1980929009,1968,DET @ GB
260,1980929010,1968,OAK @ TEN
261,1980929016,1968,CHI @ MIN
262,1980929018,1968,ARI @ NO
263,1980929019,1968,WSH @ NYG
264,1980929021,1968,DAL @ PHI
265,1980929025,1968,ATL @ SF
266,1981005005,1968,PIT @ CLE
267,1981005020,1968,SD @ NYJ
268,1981006001,1968,GB @ ATL
269,1981006007,1968,CIN @ DEN
270,1981006010,1968,MIA @ TEN
271,1981006150,1968,CHI @ IND
272,1981006013,1968,NE @ OAK
273,1981006014,1968,SF @ LAR
274,1981006016,1968,DET @ MIN
275,1981006019,1968,NO @ NYG
276,1981006022,1968,DAL @ ARI
277,1981006028,1968,PHI @ WSH
278,1981012015,1968,BUF @ MIA
279,1981013001,1968,NYG @ ATL
280,1981013003,1968,DET @ CHI
281,1981013005,1968,ARI @ CLE
282,1981013006,1968,PHI @ DAL
283,1981013009,1968,LAR @ GB
284,1981013012,1968,CIN @ KC
285,1981013013,1968,SD @ OAK
286,1981013017,1968,TEN @ NE
287,1981013018,1968,MIN @ NO
288,1981013020,1968,DEN @ NYJ
289,1981013025,1968,PIT @ SF
290,1981013028,1968,PIT @ WSH
291,1981020004,1968,MIA @ CIN
292,1981020008,1968,GB @ DET
293,1981020010,1968,NYG @ TEN
294,1981020150,1968,CLE @ IND
295,1981020012,1968,OAK @ KC
296,1981020014,1968,ATL @ LAR
297,1981020016,1968,DAL @ MIN
298,1981020017,1968,BUF @ NE
299,1981020019,1968,SF @ NYG
300,1981020021,1968,CHI @ PHI
301,1981020022,1968,WSH @ ARI
302,1981020023,1968,CLE @ PIT
303,1981020024,1968,DEN @ SD
304,1981027002,1968,TEN @ BUF
305,1981027003,1968,MIN @ CHI
306,1981027005,1968,ATL @ CLE
307,1981027007,1968,MIA @ DEN
308,1981027008,1968,SF @ DET
309,1981027150,1968,LAR @ IND
310,1981027012,1968,SD @ KC
311,1981027013,1968,CIN @ OAK
312,1981027020,1968,NE @ NYJ
313,1981027022,1968,NO @ ARI
314,1981027023,1968,LAR @ PIT
315,1981027028,1968,NYG @ WSH
316,1981028006,1968,GB @ DAL
317,1981102019,1968,PIT @ NYG
318,1981103001,1968,PIT @ ATL
319,1981103004,1968,TEN @ CIN
320,1981103009,1968,CHI @ GB
321,1981103013,1968,KC @ OAK
322,1981103014,1968,DET @ LAR
323,1981103016,1968,WSH @ MIN
324,1981103017,1968,DEN @ NE
325,1981103018,1968,DAL @ NO
326,1981103019,1968,IND @ NYG
327,1981103020,1968,BUF @ NYJ
328,1981103021,1968,ARI @ PHI
329,1981103024,1968,MIA @ SD
330,1981103025,1968,CLE @ SF
331,1981110001,1968,LAR @ ATL
332,1981110002,1968,MIA @ BUF
333,1981110003,1968,SF @ CHI
334,1981110004,1968,KC @ CIN
335,1981110005,1968,NO @ CLE
336,1981110006,1968,NYG @ DAL
337,1981110007,1968,OAK @ DEN
338,1981110008,1968,PIT @ DET
339,1981110016,1968,GB @ MIN
340,1981110017,1968,SD @ NE
341,1981110019,1968,TEN @ NYG
342,1981110020,1968,TEN @ NYJ
343,1981110021,1968,WSH @ PHI
344,1981110022,1968,PIT @ ARI
345,1981117002,1968,SD @ BUF
346,1981117003,1968,ATL @ CHI
347,1981117008,1968,MIN @ DET
348,1981117009,1968,NO @ GB
349,1981117010,1968,DEN @ TEN
350,1981117150,1968,ARI @ IND
351,1981117012,1968,NE @ KC
352,1981117013,1968,NYJ @ OAK
353,1981117015,1968,CIN @ MIA
354,1981117019,1968,PHI @ NYG
355,1981117023,1968,CLE @ PIT
356,1981117025,1968,LAR @ SF
357,1981117028,1968,DAL @ WSH
358,1981124003,1968,DAL @ CHI
359,1981124004,1968,OAK @ CIN
360,1981124005,1968,PHI @ CLE
361,1981124007,1968,BUF @ DEN
362,1981124008,1968,NO @ DET
363,1981124150,1968,MIN @ IND
364,1981124014,1968,NYG @ LAR
365,1981124017,1968,MIA @ NE
366,1981124022,1968,ATL @ ARI
367,1981124023,1968,MIN @ PIT
368,1981124024,1968,NYJ @ SD
369,1981124028,1968,GB @ WSH
370,1981128006,1968,WSH @ DAL
371,1981128008,1968,PHI @ DET
372,1981128012,1968,TEN @ KC
373,1981128013,1968,BUF @ OAK
374,1981201005,1968,NYG @ CLE
375,1981201007,1968,SD @ DEN
376,1981201150,1968,ATL @ IND
377,1981201016,1968,LAR @ MIN
378,1981201017,1968,CIN @ NE
379,1981201018,1968,CHI @ NO
380,1981201019,1968,MIA @ NYG
381,1981201020,1968,MIA @ NYJ
382,1981201023,1968,ATL @ PIT
383,1981201025,1968,GB @ SF
384,1981207009,1968,PIT @ GB
385,1981207010,1968,BUF @ TEN
386,1981208001,1968,DAL @ ATL
387,1981208002,1968,DET @ BUF
388,1981208006,1968,PIT @ DAL
389,1981208013,1968,DEN @ OAK
390,1981208014,1968,CHI @ LAR
391,1981208015,1968,NE @ MIA
392,1981208019,1968,ARI @ NYG
393,1981208020,1968,CIN @ NYJ
394,1981208021,1968,NO @ PHI
395,1981208024,1968,KC @ SD
396,1981208025,1968,MIN @ SF
397,1981208028,1968,CLE @ WSH
398,1981214007,1968,KC @ DEN
399,1981214022,1968,CLE @ ARI
400,1981215001,1968,SF @ ATL
401,1981215003,1968,GB @ CHI
402,1981215010,1968,NE @ TEN
403,1981215014,1968,PIT @ LAR
404,1981215015,1968,NYG @ MIA
405,1981215019,1968,DAL @ NYG
406,1981215021,1968,MIN @ PHI
407,1981215024,1968,OAK @ SD
408,1981215028,1968,DET @ WSH
409,1981221005,1968,DAL @ CLE
410,1981222033,1968,MIN @ IND
411,1981222013,1968,ATL @ OAK
412,1981229005,1968,IND @ CLE
413,1981229020,1968,OAK @ NYJ
414,1990112033,1969,NYJ @ IND
415,1990914002,1969,NYJ @ BUF
416,1990914004,1969,MIA @ CIN
417,1990914007,1969,NE @ DEN
418,1990914013,1969,TEN @ OAK
419,1990914024,1969,KC @ SD
420,1990920009,1969,DET @ GB
421,1990920013,1969,MIA @ OAK
422,1990921001,1969,SF @ ATL
423,1990921002,1969,TEN @ BUF
424,1990921004,1969,SD @ CIN
425,1990921006,1969,ARI @ DAL
426,1990921007,1969,NYJ @ DEN
427,1990921009,1969,CHI @ GB
428,1990921150,1969,LAR @ IND
429,1990921017,1969,KC @ NE
430,1990921018,1969,WSH @ NO
431,1990921019,1969,MIN @ NYG
432,1990921021,1969,CLE @ PHI
433,1990921023,1969,DET @ PIT
434,1990927009,1969,ATL @ GB
435,1990928002,1969,DEN @ BUF
436,1990928004,1969,KC @ CIN
437,1990928005,1969,WSH @ CLE
438,1990928008,1969,NYG @ DET
439,1990928009,1969,SF @ GB
440,1990928010,1969,MIA @ TEN
441,1990928014,1969,ATL @ LAR
442,1990928016,1969,PIT @ MIN
443,1990928017,1969,OAK @ NE
444,1990928018,1969,DAL @ NO
445,1990928021,1969,PIT @ PHI
446,1990928022,1969,CHI @ ARI
447,1990928024,1969,NYJ @ SD
448,1991001150,1969,SF @ IND
449,1991004009,1969,MIN @ GB
450,1991004015,1969,OAK @ MIA
451,1991004024,1969,CIN @ SD
452,1991005001,1969,PIT @ ATL
453,1991005005,1969,DET @ CLE
454,1991005007,1969,KC @ DEN
455,1991005010,1969,BUF @ TEN
456,1991005034,1969,BUF @ TEN
457,1991005014,1969,NO @ LAR
458,1991005016,1969,GB @ MIN
459,1991005017,1969,NYJ @ NE
460,1991005019,1969,CHI @ NYG
461,1991005021,1969,DAL @ PHI
462,1991005023,1969,ARI @ PIT
463,1991005025,1969,WSH @ SF
464,1991006019,1969,CHI @ NYG
465,1991011002,1969,NE @ BUF
466,1991011015,1969,SD @ MIA
467,1991012001,1969,DAL @ ATL
468,1991012003,1969,MIN @ CHI
469,1991012004,1969,NYJ @ CIN
470,1991012007,1969,OAK @ DEN
471,1991012008,1969,GB @ DET
472,1991012012,1969,TEN @ KC
473,1991012018,1969,CLE @ NO
474,1991012019,1969,PIT @ NYG
475,1991012024,1969,GB @ SD
476,1991012025,1969,LAR @ SF
477,1991012028,1969,ARI @ WSH
478,1991013150,1969,PHI @ IND
479,1991013023,1969,PHI @ PIT
480,1991018004,1969,PIT @ CIN
481,1991018005,1969,PIT @ CLE
482,1991018009,1969,LAR @ GB
483,1991019004,1969,DEN @ CIN
484,1991019006,1969,PHI @ DAL
485,1991019008,1969,CHI @ DET
486,1991019012,1969,MIA @ KC
487,1991019013,1969,BUF @ OAK
488,1991019014,1969,GB @ LAR
489,1991019017,1969,SD @ NE
490,1991019018,1969,PIT @ NO
491,1991019022,1969,MIN @ ARI
492,1991019025,1969,ATL @ SF
493,1991019028,1969,NYG @ WSH
494,1991020019,1969,TEN @ NYG
495,1991020020,1969,TEN @ NYJ
496,1991023023,1969,SF @ PIT
497,1991025009,1969,PHI @ GB
498,1991026003,1969,LAR @ CHI
499,1991026005,1969,ARI @ CLE
500,1991026009,1969,ATL @ GB
501,1991026010,1969,DEN @ TEN
502,1991026012,1969,CIN @ KC
503,1991026015,1969,BUF @ MIA
504,1991026016,1969,DET @ MIN
505,1991026020,1969,NE @ NYJ
506,1991026021,1969,NO @ PHI
507,1991026023,1969,WSH @ PIT
508,1991026024,1969,OAK @ SD
509,1991027006,1969,NYG @ DAL
510,1991101025,1969,GB @ SF
511,1991102001,1969,LAR @ ATL
512,1991102002,1969,KC @ BUF
513,1991102004,1969,OAK @ CIN
514,1991102005,1969,DAL @ CLE
515,1991102007,1969,SD @ DEN
516,1991102150,1969,WSH @ IND
517,1991102016,1969,CHI @ MIN
518,1991102017,1969,TEN @ NE
519,1991102019,1969,PHI @ NYG
520,1991102020,1969,MIA @ NYJ
521,1991102022,1969,NO @ ARI
522,1991102023,1969,GB @ PIT
523,1991102025,1969,DET @ SF
524,1991109003,1969,PIT @ CHI
525,1991109006,1969,NO @ DAL
526,1991109008,1969,ATL @ DET
527,1991109009,1969,IND @ GB
528,1991109010,1969,CIN @ TEN
529,1991109150,1969,GB @ IND
530,1991109012,1969,SD @ KC
531,1991109013,1969,DEN @ OAK
532,1991109014,1969,SF @ LAR
533,1991109016,1969,CLE @ MIN
534,1991109017,1969,MIA @ NE
535,1991109020,1969,BUF @ NYJ
536,1991109022,1969,NYG @ ARI
537,1991109023,1969,GB @ PIT
538,1991109028,1969,PHI @ WSH
539,1991115009,1969,CHI @ GB
540,1991116001,1969,CHI @ ATL
541,1991116002,1969,MIA @ BUF
542,1991116004,1969,NE @ CIN
543,1991116007,1969,TEN @ DEN
544,1991116008,1969,ARI @ DET
545,1991116009,1969,MIN @ GB
546,1991116013,1969,SD @ OAK
547,1991116019,1969,NO @ NYG
548,1991116020,1969,KC @ NYJ
549,1991116021,1969,LAR @ PHI
550,1991116023,1969,CIN @ PIT
551,1991116025,1969,PIT @ SF
552,1991116028,1969,DAL @ WSH
553,1991122016,1969,GB @ MIN
554,1991123003,1969,IND @ CHI
555,1991123005,1969,NYG @ CLE
556,1991123009,1969,DET @ GB
557,1991123012,1969,OAK @ KC
558,1991123014,1969,DAL @ LAR
559,1991123015,1969,TEN @ MIA
560,1991123016,1969,PIT @ MIN
561,1991123017,1969,BUF @ NE
562,1991123018,1969,SF @ NO
563,1991123020,1969,CIN @ NYJ
564,1991123022,1969,PHI @ ARI
565,1991123024,1969,DEN @ SD
566,1991123028,1969,ATL @ WSH
567,1991126006,1969,GB @ DAL
568,1991127006,1969,SF @ DAL
569,1991127008,1969,MIN @ DET
570,1991127010,1969,SD @ TEN
571,1991127012,1969,DEN @ KC
572,1991130002,1969,CIN @ BUF
573,1991130003,1969,CLE @ CHI
574,1991130009,1969,NYG @ GB
575,1991130150,1969,ATL @ IND
576,1991130015,1969,NE @ MIA
577,1991130017,1969,MIA @ NE
578,1991130018,1969,PHI @ NO
579,1991130020,1969,OAK @ NYJ
580,1991130022,1969,PIT @ ARI
581,1991130023,1969,ATL @ PIT
582,1991130028,1969,LAR @ WSH
583,1991206010,1969,NYG @ TEN
584,1991206023,1969,GB @ PIT
585,1991206025,1969,CHI @ SF
586,1991207001,1969,NO @ ATL
587,1991207005,1969,GB @ CLE
588,1991207150,1969,DET @ IND
589,1991207012,1969,BUF @ KC
590,1991207013,1969,CIN @ OAK
591,1991207014,1969,MIN @ LAR
592,1991207015,1969,DEN @ MIA
593,1991207019,1969,ARI @ NYG
594,1991207021,1969,WSH @ PHI
595,1991207023,1969,DAL @ PIT
596,1991207024,1969,NE @ SD
597,1991213003,1969,GB @ CHI
598,1991213006,1969,PIT @ DAL
599,1991213013,1969,KC @ OAK
600,1991214003,1969,GB @ CHI
601,1991214007,1969,CIN @ DEN
602,1991214008,1969,LAR @ DET
603,1991214010,1969,NE @ TEN
604,1991214015,1969,NYJ @ MIA
605,1991214016,1969,SF @ MIN
606,1991214021,1969,ATL @ PHI
607,1991214022,1969,CLE @ ARI
608,1991214023,1969,NYG @ PIT
609,1991214024,1969,BUF @ SD
610,1991214028,1969,NO @ WSH
611,1991220008,1969,GB @ DET
612,1991220020,1969,KC @ NYJ
613,1991221001,1969,MIN @ ATL
614,1991221003,1969,DET @ CHI
615,1991221006,1969,WSH @ DAL
616,1991221009,1969,ARI @ GB
617,1991221013,1969,TEN @ OAK
618,1991221014,1969,PIT @ LAR
619,1991221018,1969,PIT @ NO
620,1991221019,1969,CLE @ NYG
621,1991221025,1969,PHI @ SF
622,1991227016,1969,LAR @ MIN
623,1991228006,1969,CLE @ DAL
624,2000104013,1970,KC @ OAK
625,2000104016,1970,CLE @ MIN
626,2000111012,1970,MIN @ KC
627,2000918014,1970,ARI @ LAR
628,2000919019,1970,CHI @ NYG
629,2000920002,1970,DEN @ BUF
630,2000920004,1970,OAK @ CIN
631,2000920009,1970,DET @ GB
632,2000920016,1970,KC @ MIN
633,2000920017,1970,MIA @ NE
634,2000920018,1970,ATL @ NO
635,2000920021,1970,DAL @ PHI
636,2000920023,1970,TEN @ PIT
637,2000920024,1970,PIT @ SD
638,2000920025,1970,WSH @ SF
639,401195563,1970,NYJ @ CLE
640,2000921005,1970,NYJ @ CLE
641,2000927002,1970,LAR @ BUF
642,2000927003,1970,PHI @ CHI
643,2000927006,1970,NYG @ DAL
644,2000927007,1970,PIT @ DEN
645,2000927008,1970,CIN @ DET
646,2000927009,1970,ATL @ GB
647,2000927010,1970,MIA @ TEN
648,2000927016,1970,NO @ MIN
649,2000927017,1970,NYJ @ NE
650,2000927022,1970,WSH @ ARI
651,2000927024,1970,OAK @ SD
652,2000927025,1970,CLE @ SF
653,401195523,1970,KC @ IND
654,2000928150,1970,KC @ IND
655,2000928023,1970,KC @ PIT
656,2001003004,1970,PIT @ CIN
657,2001003005,1970,PIT @ CLE
658,2001003015,1970,OAK @ MIA
659,2001004001,1970,SF @ ATL
660,2001004002,1970,NYJ @ BUF
661,2001004004,1970,TEN @ CIN
662,2001004007,1970,KC @ DEN
663,2001004009,1970,MIN @ GB
664,2001004014,1970,SD @ LAR
665,2001004017,1970,PIT @ NE
666,2001004018,1970,NYG @ NO
667,2001004021,1970,WSH @ PHI
668,2001004022,1970,DAL @ ARI
669,401195468,1970,CHI @ DET
670,2001005008,1970,CHI @ DET
671,2001010020,1970,MIA @ NYJ
672,2001011003,1970,MIN @ CHI
673,2001011005,1970,CIN @ CLE
674,2001011006,1970,ATL @ DAL
675,2001011010,1970,PIT @ TEN
676,2001011012,1970,NE @ KC
677,2001011013,1970,DEN @ OAK
678,2001011014,1970,SF @ LAR
679,2001011019,1970,PHI @ NYG
680,2001011022,1970,NO @ ARI
681,2001011023,1970,BUF @ PIT
682,2001011028,1970,DET @ WSH
683,401195411,1970,GB @ SD
684,2001012024,1970,GB @ SD
685,2001018002,1970,MIA @ BUF
686,2001018003,1970,SD @ CHI
687,2001018004,1970,KC @ CIN
688,2001018005,1970,DET @ CLE
689,2001018007,1970,ATL @ DEN
690,2001018009,1970,LAR @ GB
691,2001018010,1970,PIT @ TEN
692,2001018016,1970,DAL @ MIN
693,2001018017,1970,NYG @ NE
694,2001018020,1970,PIT @ NYJ
695,2001018021,1970,ARI @ PHI
696,2001018025,1970,NO @ SF
697,401195369,1970,WSH @ OAK
698,2001019013,1970,WSH @ OAK
699,2001025001,1970,NO @ ATL
700,2001025003,1970,DET @ CHI
701,2001025150,1970,NE @ IND
702,2001025012,1970,DAL @ KC
703,2001025013,1970,PIT @ OAK
704,2001025015,1970,CLE @ MIA
705,2001025019,1970,ARI @ NYG
706,2001025020,1970,BUF @ NYJ
707,2001025023,1970,NE @ PIT
708,2001025024,1970,TEN @ SD
709,2001025025,1970,DEN @ SF
710,2001025028,1970,CIN @ WSH
711,401195633,1970,LAR @ MIN
712,2001026016,1970,LAR @ MIN
713,2001101001,1970,CHI @ ATL
714,2001101005,1970,SD @ CLE
715,2001101006,1970,PHI @ DAL
716,2001101007,1970,WSH @ DEN
717,2001101008,1970,MIN @ DET
718,2001101150,1970,MIA @ IND
719,2001101012,1970,OAK @ KC
720,2001101017,1970,BUF @ NE
721,2001101018,1970,LAR @ NO
722,2001101020,1970,NYG @ NYJ
723,2001101022,1970,TEN @ ARI
724,2001101023,1970,MIA @ PIT
725,2001101025,1970,GB @ SF
726,401195578,1970,CIN @ PIT
727,2001102023,1970,CIN @ PIT
728,2001108002,1970,CIN @ BUF
729,2001108003,1970,SF @ CHI
730,2001108012,1970,TEN @ KC
731,2001108013,1970,CLE @ OAK
732,2001108014,1970,ATL @ LAR
733,2001108018,1970,DET @ NO
734,2001108019,1970,DAL @ NYG
735,2001108021,1970,MIA @ PHI
736,2001108022,1970,NE @ ARI
737,2001108023,1970,NYJ @ PIT
738,2001108024,1970,DEN @ SD
739,2001108028,1970,MIN @ WSH
740,401195537,1970,IND @ GB
741,2001109009,1970,PIT @ GB
742,2001115004,1970,CLE @ CIN
743,2001115007,1970,OAK @ DEN
744,2001115009,1970,CHI @ GB
745,2001115010,1970,SF @ TEN
746,2001115150,1970,BUF @ IND
747,2001115014,1970,NYJ @ LAR
748,2001115015,1970,NO @ MIA
749,2001115016,1970,DET @ MIN
750,2001115017,1970,SD @ NE
751,2001115019,1970,WSH @ NYG
752,2001115021,1970,ATL @ PHI
753,2001115023,1970,BUF @ PIT
754,401195482,1970,ARI @ DAL
755,2001116006,1970,ARI @ DAL
