,external_id,season
187,181203021,1998
188,181206001,1998
189,181206004,1998
190,181206007,1998
191,181206010,1998
192,181206013,1998
193,181206016,1998
194,181206018,1998
195,181206020,1998
196,181206022,1998
197,181206023,1998
198,181206028,1998
199,181206029,1998
200,181206030,1998
201,181207027,1998
202,181213002,1998
203,181213009,1998
204,181213011,1998
205,181213012,1998
206,181213014,1998
207,181213015,1998
208,181213018,1998
209,181213019,1998
210,181213021,1998
211,181213026,1998
212,181213027,1998
213,181213029,1998
214,181213030,1998
215,181213033,1998
216,181214025,1998
217,181219002,1998
218,181219028,1998
219,181220003,1998
220,181220006,1998
221,181220008,1998
222,181220009,1998
223,181220016,1998
224,181220017,1998
225,181220019,1998
226,181220022,1998
227,181220023,1998
228,181220024,1998
229,181220026,1998
230,181220029,1998
231,181221015,1998
232,181226010,1998
233,181226013,1998
234,181227001,1998
235,181227003,1998
236,181227004,1998
237,181227006,1998
238,181227007,1998
239,181227011,1998
240,181227018,1998
241,181227020,1998
242,181227021,1998
243,181227022,1998
244,181227025,1998
245,181227033,1998
246,181228030,1998
247,190102006,1999
248,190102015,1999
249,190103025,1999
250,190103030,1999
251,190109001,1999
252,190109007,1999
253,190110016,1999
254,190110020,1999
255,190117007,1999
256,190117016,1999
257,190131001,1999
258,190912001,1999
259,190912003,1999
260,190912005,1999
261,190912009,1999
262,190912010,1999
263,190912011,1999
264,190912014,1999
265,190912018,1999
266,190912020,1999
267,190912021,1999
268,190912026,1999
269,190912027,1999
270,190912028,1999
271,190912030,1999
272,190913007,1999
273,190919002,1999
274,190919003,1999
275,190919004,1999
276,190919008,1999
277,190919010,1999
278,190919012,1999
279,190919015,1999
280,190919016,1999
281,190919017,1999
282,190919019,1999
283,190919021,1999
284,190919025,1999
285,190919029,1999
286,190919033,1999
287,190920006,1999
288,190926002,1999
289,190926009,1999
290,190926012,1999
291,190926013,1999
292,190926014,1999
293,190926017,1999
294,190926020,1999
295,190926023,1999
296,190926024,1999
297,190926027,1999
298,190926029,1999
299,190926030,1999
300,190926033,1999
301,190927022,1999
302,191003001,1999
303,191003003,1999
304,191003004,1999
305,191003005,1999
306,191003006,1999
307,191003007,1999
308,191003016,1999
309,191003019,1999
310,191003023,1999
311,191003024,1999
312,191003025,1999
313,191003026,1999
314,191003028,1999
315,191004015,1999
316,191010002,1999
317,191010005,1999
318,191010008,1999
319,191010009,1999
320,191010010,1999
321,191010011,1999
322,191010012,1999
323,191010013,1999
324,191010014,1999
325,191010016,1999
326,191010018,1999
327,191010021,1999
328,191010022,1999
329,191011020,1999
330,191017001,1999
331,191017002,1999
332,191017003,1999
333,191017004,1999
334,191017007,1999
335,191017008,1999
336,191017017,1999
337,191017018,1999
338,191017020,1999
339,191017022,1999
340,191017024,1999
341,191017025,1999
342,191017030,1999
343,191018019,1999
344,191021033,1999
345,191024006,1999
346,191024011,1999
347,191024013,1999
348,191024014,1999
349,191024015,1999
350,191024016,1999
351,191024017,1999
352,191024019,1999
353,191024024,1999
354,191024026,1999
355,191024027,1999
356,191024029,1999
357,191025023,1999
358,191031001,1999
359,191031004,1999
360,191031007,1999
361,191031008,1999
362,191031010,1999
363,191031011,1999
364,191031012,1999
365,191031013,1999
366,191031018,1999
367,191031021,1999
368,191031022,1999
369,191031028,1999
370,191031033,1999
371,191101009,1999
372,191107001,1999
373,191107005,1999
374,191107008,1999
375,191107009,1999
376,191107011,1999
377,191107015,1999
378,191107018,1999
379,191107020,1999
380,191107024,1999
381,191107025,1999
382,191107026,1999
383,191107028,1999
384,191107029,1999
385,191108016,1999
386,191114002,1999
387,191114003,1999
388,191114004,1999
389,191114006,1999
390,191114013,1999
391,191114014,1999
392,191114018,1999
393,191114019,1999
394,191114021,1999
395,191114022,1999
396,191114023,1999
397,191114026,1999
398,191114027,1999
399,191114030,1999
400,191115017,1999
401,191121004,1999
402,191121005,1999
403,191121009,1999
404,191121010,1999
405,191121012,1999
406,191121015,1999
407,191121020,1999
408,191121021,1999
409,191121022,1999
410,191121024,1999
411,191121025,1999
412,191121027,1999
413,191121028,1999
414,191121030,1999
415,191122007,1999
416,191125006,1999
417,191125008,1999
418,191128002,1999
419,191128005,1999
420,191128011,1999
421,191128013,1999
422,191128014,1999
423,191128016,1999
424,191128019,1999
425,191128023,1999
426,191128026,1999
427,191128028,1999
428,191128029,1999
429,191128033,1999
430,191129025,1999
431,191202030,1999
432,191205001,1999
433,191205003,1999
434,191205004,1999
435,191205007,1999
436,191205008,1999
437,191205013,1999
438,191205015,1999
439,191205017,1999
440,191205019,1999
441,191205022,1999
442,191205024,1999
443,191205029,1999
444,191205033,1999
445,191206027,1999
446,191209010,1999
447,191212002,1999
448,191212004,1999
449,191212006,1999
450,191212009,1999
451,191212011,1999
452,191212012,1999
453,191212018,1999
454,191212020,1999
455,191212023,1999
456,191212025,1999
457,191212026,1999
458,191212027,1999
459,191212028,1999
460,191213030,1999
461,191218012,1999
462,191218029,1999
463,191219003,1999
464,191219005,1999
465,191219006,1999
466,191219007,1999
467,191219010,1999
468,191219011,1999
469,191219013,1999
470,191219014,1999
471,191219015,1999
472,191219021,1999
473,191219022,1999
474,191219033,1999
475,191220016,1999
476,191224018,1999
477,191225008,1999
478,191226001,1999
479,191226005,1999
480,191226010,1999
481,191226014,1999
482,191226017,1999
483,191226019,1999
484,191226023,1999
485,191226024,1999
486,191226025,1999
487,191226026,1999
488,191226027,1999
489,191226033,1999
490,191227015,1999
491,200102002,2000
492,200102003,2000
493,200102006,2000
494,200102007,2000
495,200102009,2000
496,200102012,2000
497,200102016,2000
498,200102017,2000
499,200102020,2000
500,200102021,2000
501,200102023,2000
502,200102028,2000
503,200102029,2000
504,200102030,2000
505,200103001,2000
506,200108010,2000
507,200108028,2000
508,200109016,2000
509,200109026,2000
510,200115027,2000
511,200115030,2000
512,200116011,2000
513,200116014,2000
514,200123014,2000
515,200123030,2000
516,200130010,2000
517,200729011,2000
518,200729020,2000
519,200730005,2000
520,200730006,2000
521,200731025,2000
522,200804008,2000
523,200804002,2000
524,200804027,2000
525,200804009,2000
526,200804029,2000
527,200805023,2000
528,200805010,2000
529,200805014,2000
530,200805016,2000
531,200805019,2000
532,200805026,2000
533,200805033,2000
534,200805022,2000
535,200805025,2000
536,200805006,2000
537,200810015,2000
538,200810023,2000
539,200811001,2000
540,200811028,2000
541,200811030,2000
542,200812003,2000
543,200812011,2000
544,200812033,2000
545,200812008,2000
546,200812022,2000
547,200812024,2000
548,200813007,2000
549,200813006,2000
550,200813012,2000
551,200814010,2000
552,200818001,2000
553,200818021,2000
554,200818020,2000
555,200818029,2000
556,200818016,2000
557,200818013,2000
558,200819004,2000
559,200819005,2000
560,200819014,2000
561,200819023,2000
562,200819012,2000
563,200819007,2000
564,200819026,2000
565,200820017,2000
566,200821015,2000
567,200824011,2000
568,200824030,2000
569,200824017,2000
570,200824021,2000
571,200824006,2000
572,200824013,2000
573,200825004,2000
574,200825027,2000
575,200825003,2000
576,200825018,2000
577,200825019,2000
578,200825028,2000
579,200825025,2000
580,200825024,2000
581,200826009,2000
582,200903001,2000
583,200903005,2000
584,200903012,2000
585,200903016,2000
586,200903017,2000
587,200903018,2000
588,200903019,2000
589,200903023,2000
590,200903028,2000
591,200903006,2000
592,200903009,2000
593,200903013,2000
594,200903015,2000
595,200903002,2000
596,200904014,2000
597,200910011,2000
598,200910002,2000
599,200910004,2000
600,200910010,2000
601,200910016,2000
602,200910021,2000
603,200910027,2000
604,200910033,2000
605,200910007,2000
606,200910008,2000
607,200910024,2000
608,200910025,2000
609,200910026,2000
610,200910022,2000
611,200911020,2000
612,200917005,2000
613,200917008,2000
614,200917009,2000
615,200917012,2000
616,200917014,2000
617,200917020,2000
618,200917029,2000
619,200917030,2000
620,200917013,2000
621,200917003,2000
622,200917017,2000
623,200917026,2000
624,200917015,2000
625,200918028,2000
626,200924001,2000
627,200924003,2000
628,200924006,2000
629,200924015,2000
630,200924018,2000
631,200924023,2000
632,200924033,2000
633,200924022,2000
634,200924007,2000
635,200924013,2000
636,200924024,2000
637,200924027,2000
638,200924019,2000
639,200925011,2000
640,201001002,2000
641,201001005,2000
642,201001008,2000
643,201001010,2000
644,201001014,2000
645,201001029,2000
646,201001030,2000
647,201001004,2000
648,201001007,2000
649,201001009,2000
650,201001025,2000
651,201001028,2000
652,201001021,2000
653,201002012,2000
654,201008003,2000
655,201008004,2000
656,201008008,2000
657,201008015,2000
658,201008017,2000
659,201008020,2000
660,201008021,2000
661,201008022,2000
662,201008001,2000
663,201008024,2000
664,201008025,2000
665,201008029,2000
666,201008030,2000
667,201009016,2000
668,201015002,2000
669,201015012,2000
670,201015014,2000
671,201015018,2000
672,201015019,2000
673,201015023,2000
674,201015028,2000
675,201015022,2000
676,201015007,2000
677,201015017,2000
678,201015026,2000
679,201015009,2000
680,201015003,2000
681,201016010,2000
682,201019027,2000
683,201022011,2000
684,201022001,2000
685,201022004,2000
686,201022006,2000
687,201022012,2000
688,201022016,2000
689,201022021,2000
690,201022029,2000
691,201022033,2000
692,201022013,2000
693,201022023,2000
694,201022030,2000
695,201023020,2000
696,201029001,2000
697,201029002,2000
698,201029005,2000
699,201029011,2000
700,201029015,2000
701,201029027,2000
702,201029033,2000
703,201029019,2000
704,201029022,2000
705,201029025,2000
706,201029006,2000
707,201029026,2000
708,201029024,2000
709,201030028,2000
710,201105001,2000
711,201105003,2000
712,201105004,2000
713,201105005,2000
714,201105008,2000
715,201105010,2000
716,201105017,2000
717,201105018,2000
718,201105021,2000
719,201105022,2000
720,201105013,2000
721,201105020,2000
722,201105026,2000
723,201105014,2000
724,201106009,2000
725,201112002,2000
726,201112006,2000
727,201112008,2000
728,201112010,2000
729,201112016,2000
730,201112023,2000
731,201112029,2000
732,201112030,2000
733,201112005,2000
734,201112024,2000
735,201112025,2000
736,201112019,2000
737,201112027,2000
738,201112011,2000
739,201113007,2000
740,201119003,2000
741,201119009,2000
742,201119010,2000
743,201119012,2000
744,201119016,2000
745,201119017,2000
746,201119018,2000
747,201119019,2000
748,201119021,2000
749,201119007,2000
750,201119015,2000
751,201119025,2000
752,201119033,2000
753,201119023,2000
754,201120014,2000
755,201123008,2000
756,201123006,2000
757,201126004,2000
758,201126014,2000
759,201126020,2000
760,201126027,2000
761,201126028,2000
762,201126033,2000
763,201126013,2000
764,201126011,2000
765,201126024,2000
766,201126026,2000
767,201126030,2000
768,201126022,2000
769,201127029,2000
770,201130016,2000
771,201203001,2000
772,201203002,2000
773,201203004,2000
774,201203018,2000
775,201203021,2000
776,201203023,2000
777,201203027,2000
778,201203028,2000
779,201203029,2000
780,201203024,2000
781,201203020,2000
782,201203030,2000
783,201203003,2000
784,201204017,2000
785,201210003,2000
786,201210005,2000
787,201210009,2000
788,201210010,2000
789,201210012,2000
790,201210015,2000
791,201210019,2000
792,201210030,2000
793,201210033,2000
794,201210007,2000
795,201210006,2000
796,201210014,2000
797,201210025,2000
798,201210013,2000
799,201211011,2000
800,201216023,2000
801,201216026,2000
802,201217002,2000
803,201217004,2000
804,201217005,2000
805,201217012,2000
806,201217016,2000
807,201217018,2000
808,201217020,2000
809,201217029,2000
810,201217025,2000
811,201217015,2000
812,201217022,2000
813,201217006,2000
814,201218027,2000
815,201223019,2000
816,201223007,2000
817,201223026,2000
818,201224001,2000
819,201224008,2000
820,201224009,2000
821,201224017,2000
822,201224018,2000
823,201224021,2000
824,201224028,2000
825,201224033,2000
826,201224024,2000
827,201224011,2000
828,201224013,2000
829,201225010,2000
830,201230015,2000
831,201230018,2000
832,201231033,2000
833,201231021,2000
834,210106016,2001
835,210106013,2001
836,210107010,2001
837,210107019,2001
838,210114019,2001
839,210114013,2001
840,210128019,2001
841,210803001,2001
842,210804003,2001
843,210804013,2001
844,210806015,2001
845,210810008,2001
846,210810030,2001
847,210810017,2001
848,210811011,2001
849,210811005,2001
850,210811010,2001
851,210811018,2001
852,210811020,2001
853,210811006,2001
854,210811022,2001
855,210811024,2001
856,210812002,2001
857,210812012,2001
858,210813027,2001
859,210816016,2001
860,210816019,2001
861,210817014,2001
862,210817028,2001
863,210818011,2001
864,210818015,2001
865,210818002,2001
866,210818029,2001
867,210818005,2001
868,210818018,2001
869,210818020,2001
870,210818012,2001
871,210818026,2001
872,210819025,2001
873,210820009,2001
874,210823030,2001
875,210823033,2001
876,210823010,2001
877,210824016,2001
878,210824028,2001
879,210825023,2001
880,210825004,2001
881,210825027,2001
882,210825003,2001
883,210825009,2001
884,210825019,2001
885,210825007,2001
886,210825025,2001
887,210825024,2001
888,210827006,2001
889,210830004,2001
890,210830008,2001
891,210830021,2001
892,210830023,2001
893,210830017,2001
894,210830006,2001
895,210831033,2001
896,210831015,2001
897,210831001,2001
898,210831014,2001
899,210831029,2001
900,210831007,2001
901,210831013,2001
902,210831022,2001
903,210901026,2001
904,210909002,2001
905,210909004,2001
906,210909005,2001
907,210909006,2001
908,210909009,2001
909,210909012,2001
910,210909016,2001
911,210909020,2001
912,210909030,2001
913,210909033,2001
914,210909021,2001
915,210909024,2001
916,210909025,2001
917,210909010,2001
918,210910007,2001
919,210923001,2001
920,210923003,2001
921,210923004,2001
922,210923005,2001
923,210923006,2001
924,210923011,2001
925,210923012,2001
926,210923015,2001
927,210923030,2001
928,210923017,2001
929,210923025,2001
930,210923026,2001
931,210923022,2001
932,210924009,2001
933,210930002,2001
934,210930014,2001
935,210930016,2001
936,210930017,2001
937,210930019,2001
938,210930028,2001
939,210930029,2001
940,210930022,2001
941,210930007,2001
942,210930013,2001
943,210930024,2001
944,210930030,2001
945,210930021,2001
946,211001020,2001
947,211007001,2001
948,211007005,2001
949,211007015,2001
950,211007018,2001
951,211007019,2001
952,211007021,2001
953,211007023,2001
954,211007033,2001
955,211007002,2001
956,211007007,2001
957,211007026,2001
958,211007013,2001
959,211007027,2001
960,211007025,2001
961,211008008,2001
962,211014001,2001
963,211014003,2001
964,211014004,2001
965,211014009,2001
966,211014010,2001
967,211014012,2001
968,211014014,2001
969,211014016,2001
970,211014017,2001
971,211014029,2001
972,211014020,2001
973,211014026,2001
974,211014011,2001
975,211015006,2001
976,211018030,2001
977,211021004,2001
978,211021005,2001
979,211021008,2001
980,211021011,2001
981,211021018,2001
982,211021020,2001
983,211021027,2001
984,211021028,2001
985,211021022,2001
986,211021024,2001
987,211021016,2001
988,211022019,2001
989,211025012,2001
990,211028003,2001
991,211028008,2001
992,211028014,2001
993,211028027,2001
994,211028029,2001
995,211028033,2001
996,211028006,2001
997,211028028,2001
998,211028007,2001
999,211028021,2001
1000,211028024,2001
1001,211028026,2001
1002,211029023,2001
1003,211104001,2001
1004,211104002,2001
1005,211104009,2001
1006,211104010,2001
1007,211104015,2001
1008,211104019,2001
1009,211104023,2001
1010,211104022,2001
1011,211104025,2001
1012,211104003,2001
1013,211104024,2001
1014,211104028,2001
1015,211104018,2001
1016,211105013,2001
1017,211111001,2001
1018,211111003,2001
1019,211111005,2001
1020,211111008,2001
1021,211111011,2001
1022,211111014,2001
1023,211111017,2001
1024,211111020,2001
1025,211111030,2001
1026,211111007,2001
1027,211111021,2001
1028,211111022,2001
1029,211111025,2001
1030,211111026,2001
1031,211112010,2001
1032,211118002,2001
1033,211118004,2001
1034,211118006,2001
1035,211118009,2001
1036,211118015,2001
1037,211118018,2001
1038,211118029,2001
1039,211118033,2001
1040,211118013,2001
1041,211118023,2001
1042,211118007,2001
1043,211118022,2001
1044,211118027,2001
1045,211118017,2001
1046,211119016,2001
1047,211122008,2001
1048,211122006,2001
1049,211125002,2001
1050,211125005,2001
1051,211125010,2001
1052,211125011,2001
1053,211125012,2001
1054,211125021,2001
1055,211125029,2001
1056,211125030,2001
1057,211125017,2001
1058,211125024,2001
1059,211125019,2001
1060,211125016,2001
1061,211126014,2001
1062,211129012,2001
1063,211202003,2001
1064,211202004,2001
1065,211202005,2001
1066,211202015,2001
1067,211202018,2001
1068,211202020,2001
1069,211202023,2001
1070,211202033,2001
1071,211202026,2001
1072,211202001,2001
1073,211202013,2001
1074,211202028,2001
1075,211202025,2001
1076,211203030,2001
1077,211209001,2001
1078,211209002,2001
1079,211209004,2001
1080,211209006,2001
1081,211209009,2001
1082,211209014,2001
1083,211209016,2001
1084,211209017,2001
1085,211209021,2001
1086,211209027,2001
1087,211209022,2001
1088,211209013,2001
1089,211209023,2001
1090,211209007,2001
1091,211210015,2001
1092,211215019,2001
1093,211215024,2001
1094,211216002,2001
1095,211216003,2001
1096,211216005,2001
1097,211216008,2001
1098,211216011,2001
1099,211216012,2001
1100,211216020,2001
1101,211216028,2001
1102,211216025,2001
1103,211216010,2001
1104,211216026,2001
1105,211216033,2001
1106,211217018,2001
1107,211222017,2001
1108,211222025,2001
1109,211222013,2001
1110,211223001,2001
1111,211223012,2001
1112,211223016,2001
1113,211223019,2001
1114,211223023,2001
1115,211223027,2001
1116,211223028,2001
1117,211223029,2001
1118,211223033,2001
1119,211223022,2001
1120,211223009,2001
1121,211223011,2001
1122,211229027,2001
1123,211230004,2001
1124,211230006,2001
1125,211230008,2001
1126,211230009,2001
1127,211230010,2001
1128,211230014,2001
1129,211230015,2001
1130,211230020,2001
1131,211230029,2001
1132,211230030,2001
1133,211230021,2001
1134,211230007,2001
1135,211230024,2001
1136,211230018,2001
1137,220106011,2002
1138,220106003,2002
1139,220106008,2002
1140,220106010,2002
1141,220106018,2002
1142,220106019,2002
1143,220106023,2002
1144,220106028,2002
1145,220106029,2002
1146,220106014,2002
1147,220106013,2002
1148,220106015,2002
1149,220106026,2002
1150,220106027,2002
1151,220107033,2002
1152,220112021,2002
1153,220112013,2002
1154,220113009,2002
1155,220113015,2002
1156,220119003,2002
1157,220119017,2002
1158,220120023,2002
1159,220120014,2002
1160,220127023,2002
1161,220127014,2002
1162,220203017,2002
1163,220209032,2002
1164,220803028,2002
1165,220805019,2002
1166,220808023,2002
1167,220809001,2002
1168,220809002,2002
1169,220809033,2002
1170,220809006,2002
1171,220810025,2002
1172,220810026,2002
1173,220810021,2002
1174,220810003,2002
1175,220810010,2002
1176,220810016,2002
1177,220810018,2002
1178,220810019,2002
1179,220810029,2002
1180,220810024,2002
1181,220812027,2002
1182,220815015,2002
1183,220815010,2002
1184,220815033,2002
1185,220816014,2002
1186,220816030,2002
1187,220816002,2002
1188,220816024,2002
1189,220817001,2002
1190,220817011,2002
1191,220817005,2002
1192,220817017,2002
1193,220817029,2002
1194,220817012,2002
1195,220817022,2002
1196,220818028,2002
1197,220819007,2002
1198,220822014,2002
1199,220823003,2002
1200,220823016,2002
1201,220823017,2002
1202,220823021,2002
1203,220824008,2002
1204,220824011,2002
1205,220824026,2002
1206,220824004,2002
1207,220824006,2002
1208,220824020,2002
1209,220824022,2002
1210,220824027,2002
1211,220824034,2002
1212,220824013,2002
1213,220826009,2002
1214,220828025,2002
1215,220829015,2002
1216,220829004,2002
1217,220829023,2002
1218,220829008,2002
1219,220829019,2002
1220,220829028,2002
1221,220829030,2002
1222,220829007,2002
1223,220829013,2002
1224,220830018,2002
1225,220830020,2002
1226,220830005,2002
1227,220830009,2002
1228,220830034,2002
1229,220830012,2002
1230,220905019,2002
1231,220908002,2002
1232,220908003,2002
1233,220908004,2002
1234,220908005,2002
1235,220908009,2002
1236,220908010,2002
1237,220908015,2002
1238,220908028,2002
1239,220908029,2002
1240,220908030,2002
1241,220908007,2002
1242,220908013,2002
1243,220908027,2002
1244,220908034,2002
1245,220909017,2002
1246,220915001,2002
1247,220915005,2002
1248,220915006,2002
1249,220915011,2002
1250,220915012,2002
1251,220915018,2002
1252,220915020,2002
1253,220915029,2002
1254,220915033,2002
1255,220915014,2002
1256,220915026,2002
1257,220915016,2002
1258,220915024,2002
1259,220915025,2002
1260,220915023,2002
1261,220916028,2002
1262,220922003,2002
1263,220922010,2002
1264,220922015,2002
1265,220922016,2002
1266,220922017,2002
1267,220922021,2002
1268,220922034,2002
1269,220922007,2002
1270,220922022,2002
1271,220922008,2002
1272,220922019,2002
1273,220922025,2002
1274,220922001,2002
1275,220923027,2002
1276,220929002,2002
1277,220929008,2002
1278,220929009,2002
1279,220929012,2002
1280,220929014,2002
1281,220929021,2002
1282,220929023,2002
1283,220929030,2002
1284,220929004,2002
1285,220929022,2002
1286,220929013,2002
1287,220929024,2002
1288,220929026,2002
1289,220930033,2002
1290,221006001,2002
1291,221006002,2002
1292,221006006,2002
1293,221006010,2002
1294,221006011,2002
1295,221006015,2002
1296,221006018,2002
1297,221006029,2002
1298,221006007,2002
1299,221006020,2002
1300,221006025,2002
1301,221006030,2002
1302,221006005,2002
1303,221007003,2002
1304,221013004,2002
1305,221013006,2002
1306,221013011,2002
1307,221013016,2002
1308,221013017,2002
1309,221013019,2002
1310,221013027,2002
1311,221013028,2002
1312,221013034,2002
1313,221013010,2002
1314,221013014,2002
1315,221013024,2002
1316,221013007,2002
1317,221014026,2002
1318,221020001,2002
1319,221020008,2002
1320,221020012,2002
1321,221020014,2002
1322,221020015,2002
1323,221020018,2002
1324,221020020,2002
1325,221020033,2002
1326,221020005,2002
1327,221020013,2002
1328,221020009,2002
1329,221020021,2002
1330,221020022,2002
1331,221021023,2002
1332,221027002,2002
1333,221027004,2002
1334,221027006,2002
1335,221027012,2002
1336,221027016,2002
1337,221027018,2002
1338,221027020,2002
1339,221027029,2002
1340,221027033,2002
1341,221027025,2002
1342,221027017,2002
1343,221027030,2002
1344,221027028,2002
1345,221028021,2002
1346,221103001,2002
1347,221103002,2002
1348,221103003,2002
1349,221103005,2002
1350,221103008,2002
1351,221103011,2002
1352,221103027,2002
1353,221103034,2002
1354,221103024,2002
1355,221103013,2002
1356,221103022,2002
1357,221103026,2002
1358,221103019,2002
1359,221104009,2002
1360,221110009,2002
1361,221110010,2002
1362,221110014,2002
1363,221110016,2002
1364,221110021,2002
1365,221110023,2002
1366,221110029,2002
1367,221110033,2002
1368,221110022,2002
1369,221110030,2002
1370,221110003,2002
1371,221110025,2002
1372,221110020,2002
1373,221111007,2002
1374,221117001,2002
1375,221117004,2002
1376,221117010,2002
1377,221117011,2002
1378,221117012,2002
1379,221117016,2002
1380,221117019,2002
1381,221117021,2002
1382,221117034,2002
1383,221117024,2002
1384,221117027,2002
1385,221117008,2002
1386,221117015,2002
1387,221117026,2002
1388,221117013,2002
1389,221118014,2002
1390,221124003,2002
1391,221124006,2002
1392,221124015,2002
1393,221124017,2002
1394,221124018,2002
1395,221124020,2002
1396,221124023,2002
1397,221124028,2002
1398,221124029,2002
1399,221124033,2002
1400,221124022,2002
1401,221124026,2002
1402,221124027,2002
1403,221124034,2002
1404,221124007,2002
1405,221125025,2002
1406,221128008,2002
1407,221128006,2002
1408,221201002,2002
1409,221201004,2002
1410,221201005,2002
1411,221201009,2002
1412,221201012,2002
1413,221201016,2002
1414,221201019,2002
1415,221201030,2002
1416,221201011,2002
1417,221201024,2002
1418,221201021,2002
1419,221201025,2002
1420,221201018,2002
1421,221202013,2002
1422,221208006,2002
1423,221208010,2002
1424,221208012,2002
1425,221208017,2002
1426,221208023,2002
1427,221208027,2002
1428,221208028,2002
1429,221208029,2002
1430,221208030,2002
1431,221208022,2002
1432,221208026,2002
1433,221208033,2002
1434,221208020,2002
1435,221208024,2002
1436,221208009,2002
1437,221209015,2002
1438,221215001,2002
1439,221215002,2002
1440,221215003,2002
1441,221215004,2002
1442,221215005,2002
1443,221215008,2002
1444,221215015,2002
1445,221215018,2002
1446,221215021,2002
1447,221215023,2002
1448,221215034,2002
1449,221215007,2002
1450,221215019,2002
1451,221215025,2002
1452,221215014,2002
1453,221216010,2002
1454,221221016,2002
1455,221221022,2002
1456,221221006,2002
1457,221222001,2002
1458,221222004,2002
1459,221222009,2002
1460,221222011,2002
1461,221222012,2002
1462,221222028,2002
1463,221222029,2002
1464,221222030,2002
1465,221222026,2002
1466,221222013,2002
1467,221222033,2002
1468,221222017,2002
1469,221223027,2002
1470,221228019,2002
1471,221228013,2002
1472,221229002,2002
1473,221229005,2002
1474,221229008,2002
1475,221229017,2002
1476,221229018,2002
1477,221229023,2002
1478,221229028,2002
1479,221229034,2002
1480,221229011,2002
1481,221229007,2002
1482,221229020,2002
1483,221229024,2002
1484,221229003,2002
1485,221230014,2002
1486,230104020,2003
1487,230104009,2003
1488,230105023,2003
1489,230105025,2003
1490,230111010,2003
1491,230111021,2003
1492,230112027,2003
1493,230112013,2003
1494,230119021,2003
1495,230119013,2003
1496,230126027,2003
1497,230202031,2003
