,external_id,season
161,1971119009,1967
162,1971119150,1967
163,1971119012,1967
164,1971119013,1967
165,1971119015,1967
166,1971119017,1967
167,1971119019,1967
168,1971119021,1967
169,1971119023,1967
170,1971120018,1967
171,1971123006,1967
172,1971123008,1967
173,1971123012,1967
174,1971123024,1967
175,1971126003,1967
176,1971126005,1967
177,1971126010,1967
178,1971126015,1967
179,1971126019,1967
180,1971126023,1967
181,1971126025,1967
182,1971203005,1967
183,1971203008,1967
184,1971203010,1967
185,1971203150,1967
186,1971203014,1967
187,1971203016,1967
188,1971203020,1967
189,1971203022,1967
190,1971203023,1967
191,1971203024,1967
192,1971203025,1967
193,1971203028,1967
194,1971209014,1967
195,1971209017,1967
196,1971210001,1967
197,1971210003,1967
198,1971210006,1967
199,1971210010,1967
200,1971210015,1967
201,1971210019,1967
202,1971210020,1967
203,1971210022,1967
204,1971210023,1967
205,1971216010,1967
206,1971216025,1967
207,1971217001,1967
208,1971217007,1967
209,1971217008,1967
210,1971217009,1967
211,1971217013,1967
212,1971217014,1967
213,1971217015,1967
214,1971217019,1967
215,1971217021,1967
216,1971217028,1967
217,1971223009,1967
218,1971223015,1967
219,1971224006,1967
220,1971224013,1967
221,1971224024,1967
222,1971231009,1967
223,1971231013,1967
224,1980114013,1968
225,1980906024,1968
226,1980908002,1968
227,1980909010,1968
228,1980914015,1968
229,1980914016,1968
230,1980915002,1968
231,1980915003,1968
232,1980915004,1968
233,1980915006,1968
234,1980915009,1968
235,1980915150,1968
236,1980915012,1968
237,1980915018,1968
238,1980915023,1968
239,1980916022,1968
240,1980921015,1968
241,1980921024,1968
242,1980922001,1968
243,1980922004,1968
244,1980922006,1968
245,1980922008,1968
246,1980922009,1968
247,1980922012,1968
248,1980922014,1968
249,1980922017,1968
250,1980922018,1968
251,1980922021,1968
252,1980922025,1968
253,1980923001,1968
254,1980928015,1968
255,1980929002,1968
256,1980929004,1968
257,1980929005,1968
258,1980929007,1968
259,1980929009,1968
260,1980929010,1968
261,1980929016,1968
262,1980929018,1968
263,1980929019,1968
264,1980929021,1968
265,1980929025,1968
266,1981005005,1968
267,1981005020,1968
268,1981006001,1968
269,1981006007,1968
270,1981006010,1968
271,1981006150,1968
272,1981006013,1968
273,1981006014,1968
274,1981006016,1968
275,1981006019,1968
276,1981006022,1968
277,1981006028,1968
278,1981012015,1968
279,1981013001,1968
280,1981013003,1968
281,1981013005,1968
282,1981013006,1968
283,1981013009,1968
284,1981013012,1968
285,1981013013,1968
286,1981013017,1968
287,1981013018,1968
288,1981013020,1968
289,1981013025,1968
290,1981013028,1968
291,1981020004,1968
292,1981020008,1968
293,1981020010,1968
294,1981020150,1968
295,1981020012,1968
296,1981020014,1968
297,1981020016,1968
298,1981020017,1968
299,1981020019,1968
300,1981020021,1968
301,1981020022,1968
302,1981020023,1968
303,1981020024,1968
304,1981027002,1968
305,1981027003,1968
306,1981027005,1968
307,1981027007,1968
308,1981027008,1968
309,1981027150,1968
310,1981027012,1968
311,1981027013,1968
312,1981027020,1968
313,1981027022,1968
314,1981027023,1968
315,1981027028,1968
316,1981028006,1968
317,1981102019,1968
318,1981103001,1968
319,1981103004,1968
320,1981103009,1968
321,1981103013,1968
322,1981103014,1968
323,1981103016,1968
324,1981103017,1968
325,1981103018,1968
326,1981103019,1968
327,1981103020,1968
328,1981103021,1968
329,1981103024,1968
330,1981103025,1968
331,1981110001,1968
332,1981110002,1968
333,1981110003,1968
334,1981110004,1968
335,1981110005,1968
336,1981110006,1968
337,1981110007,1968
338,1981110008,1968
339,1981110016,1968
340,1981110017,1968
341,1981110019,1968
342,1981110020,1968
343,1981110021,1968
344,1981110022,1968
345,1981117002,1968
346,1981117003,1968
347,1981117008,1968
348,1981117009,1968
349,1981117010,1968
350,1981117150,1968
351,1981117012,1968
352,1981117013,1968
353,1981117015,1968
354,1981117019,1968
355,1981117023,1968
356,1981117025,1968
357,1981117028,1968
358,1981124003,1968
359,1981124004,1968
360,1981124005,1968
361,1981124007,1968
362,1981124008,1968
363,1981124150,1968
364,1981124014,1968
365,1981124017,1968
366,1981124022,1968
367,1981124023,1968
368,1981124024,1968
369,1981124028,1968
370,1981128006,1968
371,1981128008,1968
372,1981128012,1968
373,1981128013,1968
374,1981201005,1968
375,1981201007,1968
376,1981201150,1968
377,1981201016,1968
378,1981201017,1968
379,1981201018,1968
380,1981201019,1968
381,1981201020,1968
382,1981201023,1968
383,1981201025,1968
384,1981207009,1968
385,1981207010,1968
386,1981208001,1968
387,1981208002,1968
388,1981208006,1968
389,1981208013,1968
390,1981208014,1968
391,1981208015,1968
392,1981208019,1968
393,1981208020,1968
394,1981208021,1968
395,1981208024,1968
396,1981208025,1968
397,1981208028,1968
398,1981214007,1968
399,1981214022,1968
400,1981215001,1968
401,1981215003,1968
402,1981215010,1968
403,1981215014,1968
404,1981215015,1968
405,1981215019,1968
406,1981215021,1968
407,1981215024,1968
408,1981215028,1968
409,1981221005,1968
410,1981222033,1968
411,1981222013,1968
412,1981229005,1968
413,1981229020,1968
414,1990112033,1969
415,1990914002,1969
416,1990914004,1969
417,1990914007,1969
418,1990914013,1969
419,1990914024,1969
420,1990920009,1969
421,1990920013,1969
422,1990921001,1969
423,1990921002,1969
424,1990921004,1969
425,1990921006,1969
426,1990921007,1969
427,1990921009,1969
428,1990921150,1969
429,1990921017,1969
430,1990921018,1969
431,1990921019,1969
432,1990921021,1969
433,1990921023,1969
434,1990927009,1969
435,1990928002,1969
436,1990928004,1969
437,1990928005,1969
438,1990928008,1969
439,1990928009,1969
440,1990928010,1969
441,1990928014,1969
442,1990928016,1969
443,1990928017,1969
444,1990928018,1969
445,1990928021,1969
446,1990928022,1969
447,1990928024,1969
448,1991001150,1969
449,1991004009,1969
450,1991004015,1969
451,1991004024,1969
452,1991005001,1969
453,1991005005,1969
454,1991005007,1969
455,1991005010,1969
456,1991005034,1969
457,1991005014,1969
458,1991005016,1969
459,1991005017,1969
460,1991005019,1969
461,1991005021,1969
462,1991005023,1969
463,1991005025,1969
464,1991006019,1969
465,1991011002,1969
466,1991011015,1969
467,1991012001,1969
468,1991012003,1969
469,1991012004,1969
470,1991012007,1969
471,1991012008,1969
472,1991012012,1969
473,1991012018,1969
474,1991012019,1969
475,1991012024,1969
476,1991012025,1969
477,1991012028,1969
478,1991013150,1969
479,1991013023,1969
480,1991018004,1969
481,1991018005,1969
482,1991018009,1969
483,1991019004,1969
484,1991019006,1969
485,1991019008,1969
486,1991019012,1969
487,1991019013,1969
488,1991019014,1969
489,1991019017,1969
490,1991019018,1969
491,1991019022,1969
492,1991019025,1969
493,1991019028,1969
494,1991020019,1969
495,1991020020,1969
496,1991023023,1969
497,1991025009,1969
498,1991026003,1969
499,1991026005,1969
500,1991026009,1969
501,1991026010,1969
502,1991026012,1969
503,1991026015,1969
504,1991026016,1969
505,1991026020,1969
506,1991026021,1969
507,1991026023,1969
508,1991026024,1969
509,1991027006,1969
510,1991101025,1969
511,1991102001,1969
512,1991102002,1969
513,1991102004,1969
514,1991102005,1969
515,1991102007,1969
516,1991102150,1969
517,1991102016,1969
518,1991102017,1969
519,1991102019,1969
520,1991102020,1969
521,1991102022,1969
522,1991102023,1969
523,1991102025,1969
524,1991109003,1969
525,1991109006,1969
526,1991109008,1969
527,1991109009,1969
528,1991109010,1969
529,1991109150,1969
530,1991109012,1969
531,1991109013,1969
532,1991109014,1969
533,1991109016,1969
534,1991109017,1969
535,1991109020,1969
536,1991109022,1969
537,1991109023,1969
538,1991109028,1969
539,1991115009,1969
540,1991116001,1969
541,1991116002,1969
542,1991116004,1969
543,1991116007,1969
544,1991116008,1969
545,1991116009,1969
546,1991116013,1969
547,1991116019,1969
548,1991116020,1969
549,1991116021,1969
550,1991116023,1969
551,1991116025,1969
552,1991116028,1969
553,1991122016,1969
554,1991123003,1969
555,1991123005,1969
556,1991123009,1969
557,1991123012,1969
558,1991123014,1969
559,1991123015,1969
560,1991123016,1969
561,1991123017,1969
562,1991123018,1969
563,1991123020,1969
564,1991123022,1969
565,1991123024,1969
566,1991123028,1969
567,1991126006,1969
568,1991127006,1969
569,1991127008,1969
570,1991127010,1969
571,1991127012,1969
572,1991130002,1969
573,1991130003,1969
574,1991130009,1969
575,1991130150,1969
576,1991130015,1969
577,1991130017,1969
578,1991130018,1969
579,1991130020,1969
580,1991130022,1969
581,1991130023,1969
582,1991130028,1969
583,1991206010,1969
584,1991206023,1969
585,1991206025,1969
586,1991207001,1969
587,1991207005,1969
588,1991207150,1969
589,1991207012,1969
590,1991207013,1969
591,1991207014,1969
592,1991207015,1969
593,1991207019,1969
594,1991207021,1969
595,1991207023,1969
596,1991207024,1969
597,1991213003,1969
598,1991213006,1969
599,1991213013,1969
600,1991214003,1969
601,1991214007,1969
602,1991214008,1969
603,1991214010,1969
604,1991214015,1969
605,1991214016,1969
606,1991214021,1969
607,1991214022,1969
608,1991214023,1969
609,1991214024,1969
610,1991214028,1969
611,1991220008,1969
612,1991220020,1969
613,1991221001,1969
614,1991221003,1969
615,1991221006,1969
616,1991221009,1969
617,1991221013,1969
618,1991221014,1969
619,1991221018,1969
620,1991221019,1969
621,1991221025,1969
622,1991227016,1969
623,1991228006,1969
624,2000104013,1970
625,2000104016,1970
626,2000111012,1970
627,2000918014,1970
628,2000919019,1970
629,2000920002,1970
630,2000920004,1970
631,2000920009,1970
632,2000920016,1970
633,2000920017,1970
634,2000920018,1970
635,2000920021,1970
636,2000920023,1970
637,2000920024,1970
638,2000920025,1970
639,401195563,1970
640,2000921005,1970
641,2000927002,1970
642,2000927003,1970
643,2000927006,1970
644,2000927007,1970
645,2000927008,1970
646,2000927009,1970
647,2000927010,1970
648,2000927016,1970
649,2000927017,1970
650,2000927022,1970
651,2000927024,1970
652,2000927025,1970
653,401195523,1970
654,2000928150,1970
655,2000928023,1970
656,2001003004,1970
657,2001003005,1970
658,2001003015,1970
659,2001004001,1970
660,2001004002,1970
661,2001004004,1970
662,2001004007,1970
663,2001004009,1970
664,2001004014,1970
665,2001004017,1970
666,2001004018,1970
667,2001004021,1970
668,2001004022,1970
669,401195468,1970
670,2001005008,1970
671,2001010020,1970
672,2001011003,1970
673,2001011005,1970
674,2001011006,1970
675,2001011010,1970
676,2001011012,1970
677,2001011013,1970
678,2001011014,1970
679,2001011019,1970
680,2001011022,1970
681,2001011023,1970
682,2001011028,1970
683,401195411,1970
684,2001012024,1970
685,2001018002,1970
686,2001018003,1970
687,2001018004,1970
688,2001018005,1970
689,2001018007,1970
690,2001018009,1970
691,2001018010,1970
692,2001018016,1970
693,2001018017,1970
694,2001018020,1970
695,2001018021,1970
696,2001018025,1970
697,401195369,1970
698,2001019013,1970
699,2001025001,1970
700,2001025003,1970
701,2001025150,1970
702,2001025012,1970
703,2001025013,1970
704,2001025015,1970
705,2001025019,1970
706,2001025020,1970
707,2001025023,1970
708,2001025024,1970
709,2001025025,1970
710,2001025028,1970
711,401195633,1970
712,2001026016,1970
713,2001101001,1970
714,2001101005,1970
715,2001101006,1970
716,2001101007,1970
717,2001101008,1970
718,2001101150,1970
719,2001101012,1970
720,2001101017,1970
721,2001101018,1970
722,2001101020,1970
723,2001101022,1970
724,2001101023,1970
725,2001101025,1970
726,401195578,1970
727,2001102023,1970
728,2001108002,1970
729,2001108003,1970
730,2001108012,1970
731,2001108013,1970
732,2001108014,1970
733,2001108018,1970
734,2001108019,1970
735,2001108021,1970
736,2001108022,1970
737,2001108023,1970
738,2001108024,1970
739,2001108028,1970
740,401195537,1970
741,2001109009,1970
742,2001115004,1970
743,2001115007,1970
744,2001115009,1970
745,2001115010,1970
746,2001115150,1970
747,2001115014,1970
748,2001115015,1970
749,2001115016,1970
750,2001115017,1970
751,2001115019,1970
752,2001115021,1970
753,2001115023,1970
754,401195482,1970
755,2001116006,1970
756,2001122001,1970
757,2001122003,1970
758,2001122004,1970
759,2001122005,1970
760,2001122008,1970
761,2001122012,1970
762,2001122013,1970
763,2001122015,1970
764,2001122016,1970
765,2001122018,1970
766,2001122020,1970
767,2001122028,1970
768,401195426,1970
769,2001123021,1970
770,2001126006,1970
771,2001126008,1970
772,2001128012,1970
773,2001129002,1970
774,2001129004,1970
775,2001129010,1970
776,2001129033,1970
777,2001129012,1970
778,2001129020,1970
779,2001129022,1970
780,2001129023,1970
781,2001129025,1970
782,2001129028,1970
783,401195384,1970
784,2001130001,1970
785,2001205016,1970
786,2001206006,1970
787,2001206008,1970
788,2001206150,1970
789,2001206012,1970
790,2001206014,1970
791,2001206015,1970
792,2001206019,1970
793,2001206020,1970
794,2001206023,1970
795,2001206024,1970
796,2001206025,1970
797,401195627,1970
798,2001207010,1970
799,2001212005,1970
800,2001212013,1970
801,2001213001,1970
802,2001213002,1970
803,2001213003,1970
804,2001213007,1970
805,2001213010,1970
806,2001213015,1970
807,2001213017,1970
808,2001213018,1970
809,2001213022,1970
810,2001213028,1970
811,401195571,1970
812,2001214014,1970
813,2001219150,1970
814,2001219023,1970
815,2001220001,1970
816,2001220004,1970
817,2001220006,1970
818,2001220007,1970
819,2001220008,1970
820,2001220013,1970
821,2001220015,1970
822,2001220018,1970
823,2001220019,1970
824,2001220021,1970
825,2001220024,1970
826,2001220028,1970
827,2001226006,1970
828,2001226033,1970
829,2001227013,1970
830,2001227016,1970
831,2010103025,1971
832,2010117006,1971
833,2010128004,1971
834,2010131033,1971
835,2010909005,1971
836,2010917005,1971
837,2010919001,1971
838,2010919002,1971
839,2010919003,1971
840,2010919004,1971
841,2010919005,1971
842,2010919007,1971
843,2010919009,1971
844,2010919150,1971
845,2010919017,1971
846,2010919018,1971
847,2010919022,1971
848,2010919023,1971
849,2010919024,1971
850,401195439,1971
851,2010920008,1971
852,2010926002,1971
853,2010926009,1971
854,2010926010,1971
855,2010926150,1971
856,2010926014,1971
857,2010926016,1971
858,2010926017,1971
859,2010926018,1971
860,2010926019,1971
861,2010926021,1971
862,2010926023,1971
863,2010926024,1971
864,401195382,1971
865,2010927022,1971
866,2011003006,1971
867,2011003007,1971
868,2011003008,1971
869,2011003009,1971
870,2011003010,1971
871,2011003014,1971
872,2011003015,1971
873,2011003016,1971
874,2011003017,1971
875,2011003021,1971
876,2011003022,1971
877,2011003023,1971
878,401194529,1971
879,2011004005,1971
880,2011010001,1971
881,2011010002,1971
882,2011010003,1971
883,2011010004,1971
884,2011010005,1971
885,2011010007,1971
886,2011010008,1971
887,2011010012,1971
888,2011010017,1971
889,2011010021,1971
890,2011010025,1971
891,2011010028,1971
892,401194478,1971
893,2011011006,1971
894,2011017001,1971
895,2011017004,1971
896,2011017007,1971
897,2011017009,1971
898,2011017010,1971
899,2011017013,1971
900,2011017015,1971
901,2011017018,1971
902,2011017019,1971
903,2011017020,1971
904,2011017025,1971
905,2011017028,1971
906,401194722,1971
907,2011018012,1971
908,2011023024,1971
909,2011024001,1971
910,2011024005,1971
911,2011024006,1971
912,2011024008,1971
913,2011024012,1971
914,2011024013,1971
915,2011024014,1971
916,2011024020,1971
917,2011024021,1971
918,2011024022,1971
919,2011024023,1971
920,401194680,1971
921,2011025016,1971
922,2011031002,1971
923,2011031003,1971
924,2011031005,1971
925,2011031010,1971
926,2011031150,1971
927,2011031013,1971
928,2011031014,1971
929,2011031019,1971
930,2011031021,1971
931,2011031024,1971
932,2011031025,1971
933,2011031028,1971
934,401194624,1971
935,2011101009,1971
936,2011107003,1971
937,2011107004,1971
938,2011107007,1971
939,2011107015,1971
940,2011107016,1971
941,2011107017,1971
942,2011107019,1971
943,2011107020,1971
944,2011107022,1971
945,2011107023,1971
946,2011107028,1971
947,401194569,1971
948,2011108150,1971
949,2011108023,1971
950,2011114001,1971
951,2011114003,1971
952,2011114006,1971
953,2011114007,1971
954,2011114008,1971
955,2011114012,1971
956,2011114013,1971
957,2011114015,1971
958,2011114016,1971
959,2011114017,1971
960,2011114020,1971
961,2011114025,1971
962,401194475,1971
963,2011115024,1971
964,2011121002,1971
965,2011121003,1971
966,2011121004,1971
967,2011121005,1971
968,2011121012,1971
969,2011121013,1971
970,2011121014,1971
971,2011121015,1971
972,2011121018,1971
973,2011121022,1971
974,2011121023,1971
975,2011121028,1971
976,401194734,1971
977,2011122001,1971
978,2011125006,1971
979,2011125008,1971
980,2011128002,1971
981,2011128004,1971
982,2011128009,1971
983,2011128010,1971
984,2011128013,1971
985,2011128016,1971
986,2011128019,1971
987,2011128020,1971
988,2011128021,1971
989,2011128023,1971
990,401194677,1971
991,2011129015,1971
992,2011204006,1971
993,2011205001,1971
994,2011205005,1971
995,2011205007,1971
996,2011205008,1971
997,2011205010,1971
998,2011205150,1971
999,2011205014,1971
1000,2011205017,1971
1001,2011205022,1971
1002,2011205023,1971
1003,2011205024,1971
1004,2011205028,1971
1005,401194621,1971
1006,2011206025,1971
1007,2011211150,1971
1008,2011211016,1971
1009,2011211023,1971
1010,2011212002,1971
1011,2011212004,1971
1012,2011212009,1971
1013,2011212012,1971
1014,2011212018,1971
1015,2011212019,1971
1016,2011212020,1971
1017,2011212021,1971
1018,2011212024,1971
1019,2011212025,1971
1020,401194566,1971
1021,2011213014,1971
1022,2011217023,1971
1023,2011218006,1971
1024,2011219003,1971
1025,2011219010,1971
1026,2011219150,1971
1027,2011219012,1971
1028,2011219013,1971
1029,2011219015,1971
1030,2011219018,1971
1031,2011219019,1971
1032,2011219020,1971
1033,2011219023,1971
1034,2011219025,1971
1035,2011219028,1971
1036,2011225012,1971
1037,2011225016,1971
1038,2011226005,1971
1039,2011226025,1971
1040,2020102006,1972
1041,2020102015,1972
1042,2020116015,1972
1043,2020917002,1972
1044,2020917003,1972
1045,2020917005,1972
1046,2020917006,1972
1047,2020917007,1972
1048,2020917008,1972
1049,2020917150,1972
1050,2020917012,1972
1051,2020917014,1972
1052,2020917017,1972
1053,2020917023,1972
1054,2020917025,1972
1055,401194713,1972
1056,2020918016,1972
1057,2020924002,1972
1058,2020924003,1972
1059,2020924004,1972
1060,2020924008,1972
1061,2020924009,1972
1062,2020924150,1972
1063,2020924015,1972
1064,2020924017,1972
1065,2020924019,1972
1066,2020924021,1972
1067,2020924023,1972
1068,2020924024,1972
1069,2020924028,1972
1070,401194671,1972
1071,2020925018,1972
1072,2021001001,1972
1073,2021001002,1972
1074,2021001003,1972
1075,2021001005,1972
1076,2021001007,1972
1077,2021001009,1972
1078,2021001010,1972
1079,2021001013,1972
1080,2021001016,1972
1081,2021001017,1972
1082,2021001018,1972
1083,2021001022,1972
1084,401194616,1972
1085,2021002021,1972
1086,2021008001,1972
1087,2021008002,1972
1088,2021008004,1972
1089,2021008005,1972
1090,2021008006,1972
1091,2021008009,1972
1092,2021008150,1972
1093,2021008014,1972
1094,2021008016,1972
1095,2021008019,1972
1096,2021008020,1972
1097,2021008023,1972
1098,2021008028,1972
1099,401194561,1972
1100,2021009010,1972
1101,2021015005,1972
1102,2021015007,1972
1103,2021015033,1972
1104,2021015012,1972
1105,2021015013,1972
1106,2021015015,1972
1107,2021015017,1972
1108,2021015018,1972
1109,2021015021,1972
1110,2021015022,1972
1111,2021015023,1972
1112,2021015025,1972
1113,401194520,1972
1114,2021016008,1972
1115,2021022008,1972
1116,2021022009,1972
1117,2021022010,1972
1118,2021022012,1972
1119,2021022013,1972
1120,2021022014,1972
1121,2021022015,1972
1122,2021022019,1972
1123,2021022020,1972
1124,2021022023,1972
1125,2021022025,1972
1126,2021022028,1972
1127,401194766,1972
1128,2021023003,1972
1129,2021029001,1972
1130,2021029002,1972
1131,2021029004,1972
1132,2021029007,1972
1133,2021029009,1972
1134,2021029150,1972
1135,2021029013,1972
1136,2021029018,1972
1137,2021029019,1972
1138,2021029020,1972
1139,2021029022,1972
1140,2021029023,1972
1141,2021029024,1972
1142,401194708,1972
1143,2021030006,1972
1144,2021105002,1972
1145,2021105005,1972
1146,2021105008,1972
1147,2021105009,1972
1148,2021105012,1972
1149,2021105014,1972
1150,2021105016,1972
1151,2021105019,1972
1152,2021105020,1972
1153,2021105021,1972
1154,2021105023,1972
1155,2021105024,1972
1156,401194650,1972
1157,2021106017,1972
1158,2021112001,1972
1159,2021112003,1972
1160,2021112004,1972
1161,2021112006,1972
1162,2021112010,1972
1163,2021112014,1972
1164,2021112015,1972
1165,2021112016,1972
1166,2021112020,1972
1167,2021112023,1972
1168,2021112025,1972
1169,2021112028,1972
1170,401194609,1972
1171,2021113024,1972
1172,2021117014,1972
1173,2021119003,1972
1174,2021119004,1972
1175,2021119005,1972
1176,2021119007,1972
1177,2021119008,1972
1178,2021119010,1972
1179,2021119012,1972
1180,2021119014,1972
1181,2021119015,1972
1182,2021119017,1972
1183,2021119021,1972
1184,2021119022,1972
1185,401194554,1972
1186,2021120028,1972
1187,2021123006,1972
1188,2021123008,1972
1189,2021126001,1972
1190,2021126002,1972
1191,2021126003,1972
1192,2021126005,1972
1193,2021126150,1972
1194,2021126013,1972
1195,2021126018,1972
1196,2021126019,1972
1197,2021126023,1972
1198,2021126024,1972
1199,2021126028,1972
1200,401194929,1972
1201,2021127015,1972
1202,2021203001,1972
1203,2021203004,1972
1204,2021203009,1972
1205,2021203033,1972
1206,2021203012,1972
1207,2021203016,1972
1208,2021203017,1972
1209,2021203020,1972
1210,2021203021,1972
1211,2021203022,1972
1212,2021203023,1972
1213,2021203024,1972
1214,401194905,1972
1215,2021204025,1972
1216,2021209004,1972
1217,2021209006,1972
1218,2021210002,1972
1219,2021210007,1972
1220,2021210010,1972
1221,2021210012,1972
1222,2021210016,1972
1223,2021210018,1972
1224,2021210019,1972
1225,2021210021,1972
1226,2021210022,1972
1227,2021210025,1972
1228,401195039,1972
1229,2021211013,1972
1230,2021216015,1972
1231,2021216025,1972
1232,2021217001,1972
1233,2021217006,1972
1234,2021217007,1972
1235,2021217010,1972
1236,2021217013,1972
1237,2021217014,1972
1238,2021217018,1972
1239,2021217020,1972
1240,2021217022,1972
1241,2021217024,1972
1242,2021217028,1972
1243,2021219004,1972
1244,2021223023,1972
1245,2021223025,1972
1246,2021224015,1972
1247,2021224028,1972
1248,2021226023,1972
1249,2021231023,1972
1250,2021231028,1972
1251,2030114028,1973
1252,2030915023,1973
1253,2030916003,1973
1254,2030916005,1973
1255,2030916007,1973
1256,2030916012,1973
1257,2030916015,1973
1258,2030916016,1973
1259,2030916017,1973
1260,2030916018,1973
1261,2030916019,1973
1262,2030916021,1973
1263,2030916023,1973
1264,2030916028,1973
1265,401194811,1973
1266,2030917009,1973
1267,2030923003,1973
1268,2030923004,1973
1269,2030923007,1973
1270,2030923009,1973
1271,2030923150,1973
1272,2030923013,1973
1273,2030923014,1973
1274,2030923017,1973
1275,2030923019,1973
1276,2030923022,1973
1277,2030923023,1973
1278,2030923024,1973
1279,401195054,1973
1280,2030924006,1973
1281,2030930002,1973
1282,240930005,1973
1283,2030930005,1973
1284,2030930006,1973
1285,2030930007,1973
1286,2030930010,1973
1287,2030930012,1973
1288,2030930015,1973
1289,2030930016,1973
1290,2030930021,1973
1291,2030930023,1973
1292,2030930024,1973
1293,2030930025,1973
1294,401194999,1973
1295,2031001008,1973
1296,2031007001,1973
1297,2031007002,1973
1298,2031007005,1973
1299,2031007008,1973
1300,2031007010,1973
1301,2031007012,1973
1302,2031007015,1973
1303,2031007017,1973
1304,2031007018,1973
1305,2031007019,1973
1306,2031007022,1973
1307,2031007023,1973
1308,401194958,1973
1309,2031008028,1973
1310,2031014001,1973
1311,2031014002,1973
1312,2031014004,1973
1313,2031014009,1973
1314,2031014010,1973
1315,2031014014,1973
1316,2031014017,1973
1317,2031014018,1973
1318,2031014019,1973
1319,2031014022,1973
1320,2031014024,1973
1321,2031014025,1973
1322,401194902,1973
1323,2031015005,1973
1324,2031021003,1973
1325,2031021004,1973
1326,2031021005,1973
1327,2031021006,1973
1328,2031021008,1973
1329,2031021014,1973
1330,2031021015,1973
1331,2031021016,1973
1332,2031021023,1973
1333,2031021024,1973
1334,2031021025,1973
1335,2031021028,1973
1336,401194848,1973
1337,2031022007,1973
1338,2031028003,1973
1339,2031028005,1973
1340,2031028008,1973
1341,2031028150,1973
1342,2031028016,1973
1343,2031028017,1973
1344,2031028018,1973
1345,2031028020,1973
1346,2031028021,1973
1347,2031028022,1973
1348,2031028023,1973
1349,2031028025,1973
1350,401194807,1973
1351,2031029002,1973
1352,2031104001,1973
1353,2031104006,1973
1354,2031104008,1973
1355,2031104009,1973
1356,2031104150,1973
1357,2031104013,1973
1358,2031104016,1973
1359,2031104018,1973
1360,2031104020,1973
1361,2031104021,1973
1362,2031104022,1973
1363,2031104023,1973
1364,2031104024,1973
1365,401195068,1973
