external_id,season,matchup
81009004,1988,NYJ @ CIN
81009005,1988,SEA @ CLE
81009006,1988,WSH @ DAL
81009008,1988,CHI @ DET
81009009,1988,NE @ GB
81009010,1988,KC @ HOU
81009013,1988,MIA @ LOS
81009016,1988,TB @ MIN
81009022,1988,PIT @ PHO
81009024,1988,NO @ SD
81009025,1988,DEN @ SF
81010021,1988,NYG @ PHI
81016003,1988,DAL @ CHI
81016005,1988,PHI @ CLE
81016007,1988,ATL @ DEN
81016011,1988,TB @ IND
81016012,1988,LOS @ KC
81016014,1988,SF @ LOS
81016015,1988,SD @ MIA
81016016,1988,GB @ MIN
81016017,1988,CIN @ NE
81016019,1988,DET @ NYG
81016023,1988,HOU @ PIT
81016026,1988,NO @ SEA
81016028,1988,PHO @ WSH
81017020,1988,BUF @ NYJ
81023001,1988,NYG @ ATL
81023002,1988,NE @ BUF
81023004,1988,HOU @ CIN
81023009,1988,WSH @ GB
81023012,1988,DET @ KC
81023014,1988,SEA @ LOS
81023015,1988,NYJ @ MIA
81023018,1988,LOS @ NO
81023021,1988,DAL @ PHI
81023022,1988,CLE @ PHO
81023023,1988,DEN @ PIT
81023024,1988,IND @ SD
81023027,1988,MIN @ TB
81024003,1988,SF @ CHI
81030002,1988,GB @ BUF
81030005,1988,CIN @ CLE
81030006,1988,PHO @ DAL
81030008,1988,NYG @ DET
81030010,1988,WSH @ HOU
81030013,1988,KC @ LOS
81030017,1988,CHI @ NE
81030018,1988,LOS @ NO
81030020,1988,PIT @ NYJ
81030021,1988,ATL @ PHI
81030025,1988,MIN @ SF
81030026,1988,SD @ SEA
81030027,1988,MIA @ TB
81031011,1988,DEN @ IND
81031023,1988,DEN @ PIT
81106001,1988,GB @ ATL
81106003,1988,TB @ CHI
81106004,1988,PIT @ CIN
81106007,1988,KC @ DEN
81106011,1988,NYJ @ IND
81106016,1988,DET @ MIN
81106017,1988,MIA @ NE
81106019,1988,DAL @ NYG
81106021,1988,LOS @ PHI
81106022,1988,SF @ PHO
81106023,1988,NYJ @ PIT
81106024,1988,LOS @ SD
81106026,1988,BUF @ SEA
81106028,1988,NO @ WSH
81107010,1988,CLE @ HOU
81111009,1988,MIN @ GB
81113001,1988,SD @ ATL
81113006,1988,MIN @ DAL
81113007,1988,CLE @ DEN
81113008,1988,TB @ DET
81113009,1988,IND @ GB
81113012,1988,CIN @ KC
81113014,1988,NO @ LOS
81113020,1988,NE @ NYJ
81113022,1988,NYG @ PHO
81113023,1988,PHI @ PIT
81113025,1988,LOS @ SF
81113026,1988,HOU @ SEA
81113028,1988,CHI @ WSH
81114015,1988,BUF @ MIA
81118022,1988,GB @ PHO
81120002,1988,NYJ @ BUF
81120004,1988,PIT @ CIN
81120005,1988,PIT @ CLE
81120006,1988,CIN @ DAL
81120009,1988,DET @ GB
81120010,1988,PHO @ HOU
81120012,1988,SEA @ KC
81120013,1988,ATL @ LOS
81120014,1988,SD @ LOS
81120015,1988,NE @ MIA
81120016,1988,IND @ MIN
81120018,1988,DEN @ NO
81120019,1988,PHI @ NYG
81120027,1988,CHI @ TB
81121025,1988,WSH @ SF
81124006,1988,HOU @ DAL
81124008,1988,MIN @ DET
81127001,1988,TB @ ATL
81127003,1988,GB @ CHI
81127004,1988,BUF @ CIN
81127007,1988,LOS @ DEN
81127011,1988,NE @ IND
81127018,1988,NYG @ NO
81127020,1988,MIA @ NYJ
81127021,1988,PHO @ PHI
81127023,1988,KC @ PIT
81127028,1988,CLE @ WSH
81128026,1988,LOS @ SEA
81204001,1988,SF @ ATL
81204004,1988,SD @ CIN
81204005,1988,DAL @ CLE
81204008,1988,GB @ DET
81204010,1988,PIT @ HOU
81204012,1988,NYJ @ KC
81204013,1988,DEN @ LOS
81204015,1988,IND @ MIA
81204016,1988,NO @ MIN
81204017,1988,SEA @ NE
81204019,1988,PHO @ NYG
81204021,1988,WSH @ PHI
81204027,1988,BUF @ TB
81205014,1988,CHI @ LOS
81210020,1988,IND @ NYJ
81210022,1988,PHI @ PHO
81211002,1988,LOS @ BUF
81211003,1988,DET @ CHI
81211009,1988,MIN @ GB
81211010,1988,CIN @ HOU
81211014,1988,ATL @ LOS
81211017,1988,TB @ NE
81211019,1988,KC @ NYG
81211024,1988,PIT @ SD
81211025,1988,NO @ SF
81211026,1988,DEN @ SEA
81211028,1988,DAL @ WSH
81212015,1988,CLE @ MIA
81217004,1988,WSH @ CIN
81217007,1988,NE @ DEN
81218005,1988,HOU @ CLE
81218006,1988,PHI @ DAL
81218011,1988,BUF @ IND
81218013,1988,SEA @ LOS
81218018,1988,ATL @ NO
81218020,1988,NYG @ NYJ
81218022,1988,GB @ PHO
81218023,1988,BUF @ PIT
81218024,1988,KC @ SD
81218025,1988,LOS @ SF
81218027,1988,DET @ TB
81219016,1988,CHI @ MIN
81226005,1988,HOU @ CLE
81226016,1988,LOS @ MIN
81231003,1988,PHI @ CHI
81231004,1988,SEA @ CIN
90101002,1989,HOU @ BUF
90101025,1989,MIN @ SF
90108003,1989,SF @ CHI
90108004,1989,BUF @ CIN
90122025,1989,CIN @ SF
90910001,1989,LOS @ ATL
90910003,1989,CIN @ CHI
90910006,1989,PHO @ DAL
90910007,1989,KC @ DEN
90910008,1989,PHO @ DET
90910009,1989,TB @ GB
90910011,1989,SF @ IND
90910013,1989,SD @ LOS
90910015,1989,BUF @ MIA
90910016,1989,HOU @ MIN
90910018,1989,DAL @ NO
90910020,1989,NE @ NYJ
90910021,1989,SEA @ PHI
90910023,1989,CIN @ PIT
90911028,1989,NYG @ WSH
90917001,1989,DAL @ ATL
90917003,1989,MIN @ CHI
90917004,1989,PIT @ CIN
90917005,1989,NYJ @ CLE
90917009,1989,NO @ GB
90917012,1989,LOS @ KC
90917014,1989,IND @ LOS
90917017,1989,MIA @ NE
90917019,1989,DET @ NYG
90917024,1989,HOU @ SD
90917026,1989,PHO @ SEA
90917027,1989,SF @ TB
90917028,1989,PHI @ WSH
90918002,1989,DEN @ BUF
90924006,1989,WSH @ DAL
90924007,1989,LOS @ DEN
90924008,1989,CHI @ DET
90924010,1989,BUF @ HOU
90924011,1989,ATL @ IND
90924014,1989,GB @ LOS
90924015,1989,NYJ @ MIA
90924017,1989,SEA @ NE
90924019,1989,PHO @ NYG
90924021,1989,SF @ PHI
90924023,1989,ATL @ PIT
90924024,1989,KC @ SD
90924027,1989,NO @ TB
90925004,1989,CLE @ CIN
91001002,1989,NE @ BUF
91001005,1989,DEN @ CLE
91001006,1989,NYG @ DAL
91001008,1989,PIT @ DET
91001009,1989,ATL @ GB
91001010,1989,MIA @ HOU
91001012,1989,CIN @ KC
91001013,1989,SEA @ LOS
91001016,1989,TB @ MIN
91001018,1989,WSH @ NO
91001020,1989,IND @ NYJ
91001022,1989,SD @ PHO
91001025,1989,LOS @ SF
91002003,1989,PHI @ CHI
91008007,1989,SD @ DEN
91008009,1989,DAL @ GB
91008011,1989,BUF @ IND
91008014,1989,ATL @ LOS
91008015,1989,CLE @ MIA
91008016,1989,DET @ MIN
91008017,1989,HOU @ NE
91008018,1989,SF @ NO
91008021,1989,NYG @ PHI
91008023,1989,BUF @ PIT
91008026,1989,KC @ SEA
91008027,1989,CHI @ TB
91008028,1989,PHO @ WSH
91009020,1989,LOS @ NYJ
91015001,1989,NE @ ATL
91015003,1989,HOU @ CHI
91015004,1989,MIA @ CIN
91015005,1989,PIT @ CLE
91015006,1989,SF @ DAL
91015007,1989,IND @ DEN
91015013,1989,KC @ LOS
91015016,1989,GB @ MIN
91015018,1989,NYJ @ NO
91015019,1989,WSH @ NYG
91015022,1989,PHI @ PHO
91015024,1989,SEA @ SD
91015027,1989,DET @ TB
91016002,1989,LOS @ BUF
91022002,1989,NYJ @ BUF
91022004,1989,IND @ CIN
91022008,1989,MIN @ DET
91022010,1989,PIT @ HOU
91022012,1989,DAL @ KC
91022014,1989,NO @ LOS
91022015,1989,GB @ MIA
91022021,1989,LOS @ PHI
91022022,1989,ATL @ PHO
91022024,1989,NYG @ SD
91022025,1989,NE @ SF
91022026,1989,DEN @ SEA
91022028,1989,TB @ WSH
91023005,1989,CHI @ CLE
91029002,1989,MIA @ BUF
91029003,1989,LOS @ CHI
91029004,1989,TB @ CIN
91029005,1989,HOU @ CLE
91029006,1989,PHO @ DAL
91029007,1989,PHI @ DEN
91029009,1989,DET @ GB
91029011,1989,NE @ IND
91029013,1989,WSH @ LOS
91029018,1989,ATL @ NO
91029020,1989,SF @ NYJ
91029023,1989,KC @ PIT
91029026,1989,SD @ SEA
91030019,1989,MIN @ NYG
91104009,1989,SF @ GB
91105001,1989,BUF @ ATL
91105007,1989,PIT @ DEN
91105009,1989,CHI @ GB
91105010,1989,DET @ HOU
91105012,1989,SEA @ KC
91105013,1989,CIN @ LOS
91105015,1989,IND @ MIA
91105016,1989,LOS @ MIN
91105017,1989,NYJ @ NE
91105022,1989,NYG @ PHO
91105024,1989,PHI @ SD
91105027,1989,CLE @ TB
91105028,1989,DAL @ WSH
91106025,1989,NO @ SF
91111013,1989,GB @ LOS
91112002,1989,IND @ BUF
91112008,1989,GB @ DET
91112012,1989,DEN @ KC
91112014,1989,NYG @ LOS
91112017,1989,NO @ NE
91112020,1989,MIA @ NYJ
91112021,1989,WSH @ PHI
91112022,1989,DAL @ PHO
91112023,1989,CHI @ PIT
91112024,1989,LOS @ SD
91112025,1989,ATL @ SF
91112026,1989,CLE @ SEA
91112027,1989,MIN @ TB
91113010,1989,CIN @ HOU
91118022,1989,GB @ PHO
91119001,1989,NO @ ATL
91119003,1989,TB @ CHI
91119004,1989,DET @ CIN
91119005,1989,KC @ CLE
91119006,1989,MIA @ DAL
91119010,1989,LOS @ HOU
91119011,1989,NYJ @ IND
91119014,1989,PHO @ LOS
91119017,1989,BUF @ NE
91119019,1989,SEA @ NYG
91119021,1989,MIN @ PHI
91119023,1989,NYJ @ PIT
91119025,1989,GB @ SF
91120028,1989,DEN @ WSH
91123006,1989,PHI @ DAL
91123008,1989,CLE @ DET
91125009,1989,TB @ GB
91126002,1989,CIN @ BUF
91126007,1989,SEA @ DEN
91126009,1989,MIN @ GB
91126011,1989,SD @ IND
91126012,1989,HOU @ KC
91126013,1989,NE @ LOS
91126015,1989,PIT @ MIA
91126018,1989,LOS @ NO
91126020,1989,ATL @ NYJ
91126022,1989,TB @ PHO
91126023,1989,SD @ PIT
91126028,1989,CHI @ WSH
91127025,1989,NYG @ SF
91202016,1989,GB @ MIN
91203001,1989,SF @ ATL
91203005,1989,CIN @ CLE
91203006,1989,LOS @ DAL
91203008,1989,NO @ DET
91203012,1989,MIA @ KC
91203013,1989,DEN @ LOS
91203016,1989,CHI @ MIN
91203017,1989,IND @ NE
91203019,1989,PHI @ NYG
91203022,1989,WSH @ PHO
91203023,1989,HOU @ PIT
91203024,1989,NYJ @ SD
91203027,1989,GB @ TB
91204026,1989,BUF @ SEA
91209009,1989,SEA @ GB
91210002,1989,NO @ BUF
91210003,1989,DET @ CHI
91210004,1989,SEA @ CIN
91210007,1989,NYG @ DEN
91210009,1989,KC @ GB
91210010,1989,TB @ HOU
91210011,1989,CLE @ IND
91210013,1989,PHO @ LOS
91210015,1989,NE @ MIA
91210016,1989,ATL @ MIN
91210020,1989,PIT @ NYJ
91210021,1989,DAL @ PHI
91210023,1989,CLE @ PIT
91210028,1989,SD @ WSH
91211014,1989,SF @ LOS
91216019,1989,DAL @ NYG
91216021,1989,GB @ PHI
91216022,1989,DEN @ PHO
91217001,1989,WSH @ ATL
91217003,1989,GB @ CHI
91217004,1989,HOU @ CIN
91217005,1989,MIN @ CLE
91217008,1989,TB @ DET
91217011,1989,MIA @ IND
91217012,1989,SD @ KC
91217014,1989,NYJ @ LOS
91217022,1989,DEN @ PHO
91217023,1989,MIA @ PIT
91217025,1989,BUF @ SF
91217026,1989,LOS @ SEA
91218018,1989,PHI @ NO
91222009,1989,DET @ GB
91223010,1989,CLE @ HOU
91223020,1989,BUF @ NYJ
91223026,1989,WSH @ SEA
91224001,1989,DET @ ATL
91224002,1989,DET @ BUF
91224006,1989,GB @ DAL
91224015,1989,KC @ MIA
91224017,1989,LOS @ NE
91224018,1989,IND @ NO
91224019,1989,LOS @ NYG
91224021,1989,PHO @ PHI
91224024,1989,DEN @ SD
91224025,1989,CHI @ SF
91224027,1989,PIT @ TB
91225016,1989,CIN @ MIN
91227017,1989,LOS @ NE
91230007,1989,GB @ DEN
91231034,1989,PIT @ HOU
91231021,1989,LOS @ PHI
100106005,1990,BUF @ CLE
100106025,1990,MIN @ SF
100107007,1990,PIT @ DEN
100107019,1990,LOS @ NYG
100114007,1990,CLE @ DEN
100114025,1990,LOS @ SF
100128007,1990,SF @ DEN
100909001,1990,HOU @ ATL
100909002,1990,IND @ BUF
100909003,1990,SEA @ CHI
100909004,1990,NYJ @ CIN
100909005,1990,PIT @ CLE
100909006,1990,SD @ DAL
100909008,1990,TB @ DET
100909009,1990,LOS @ GB
100909012,1990,MIN @ KC
100909013,1990,DEN @ LOS
100909016,1990,KC @ MIN
100909017,1990,MIA @ NE
100909019,1990,PHI @ NYG
100909028,1990,PHO @ WSH
100910018,1990,SF @ NO
100916006,1990,NYG @ DAL
100916008,1990,ATL @ DET
100916009,1990,CHI @ GB
100916011,1990,NE @ IND
100916015,1990,BUF @ MIA
100916016,1990,NO @ MIN
100916020,1990,CLE @ NYJ
100916021,1990,PHO @ PHI
100916023,1990,HOU @ PIT
100916024,1990,CIN @ SD
100916025,1990,WSH @ SF
100916026,1990,LOS @ SEA
100916027,1990,LOS @ TB
100917007,1990,KC @ DEN
100923003,1990,MIN @ CHI
100923004,1990,NE @ CIN
100923005,1990,SD @ CLE
100923007,1990,SEA @ DEN
100923009,1990,KC @ GB
100923010,1990,IND @ HOU
100923013,1990,PIT @ LOS
100923014,1990,PHI @ LOS
100923018,1990,PHO @ NO
100923019,1990,MIA @ NYG
100923025,1990,ATL @ SF
100923027,1990,DET @ TB
100923028,1990,DAL @ WSH
100924020,1990,BUF @ NYJ
100928025,1990,ATL @ SF
100930002,1990,DEN @ BUF
100930008,1990,GB @ DET
100930012,1990,CLE @ KC
100930013,1990,CHI @ LOS
100930016,1990,TB @ MIN
100930017,1990,NYJ @ NE
100930019,1990,DAL @ NYG
100930021,1990,IND @ PHI
100930022,1990,WSH @ PHO
100930023,1990,MIA @ PIT
100930024,1990,HOU @ SD
101001026,1990,CIN @ SEA
101007001,1990,NO @ ATL
101007002,1990,LOS @ BUF
101007003,1990,GB @ CHI
101007006,1990,TB @ DAL
101007010,1990,SF @ HOU
101007011,1990,KC @ IND
101007014,1990,CIN @ LOS
101007015,1990,NYJ @ MIA
101007016,1990,DET @ MIN
101007017,1990,SEA @ NE
101007023,1990,KC @ PIT
101008007,1990,CLE @ DEN
101014001,1990,SF @ ATL
101014003,1990,LOS @ CHI
101014007,1990,PIT @ DEN
101014010,1990,CIN @ HOU
101014012,1990,DET @ KC
101014013,1990,SEA @ LOS
101014018,1990,CLE @ NO
101014020,1990,SD @ NYJ
101014022,1990,DAL @ PHO
101014027,1990,GB @ TB
101014028,1990,NYG @ WSH
101015021,1990,MIN @ PHI
101016008,1990,CHI @ DET
101018015,1990,NE @ MIA
101021002,1990,NYJ @ BUF
101021010,1990,NO @ HOU
101021011,1990,DEN @ IND
101021014,1990,ATL @ LOS
101021019,1990,PHO @ NYG
101021023,1990,DEN @ PIT
101021024,1990,LOS @ SD
101021025,1990,PIT @ SF
101021026,1990,KC @ SEA
101021027,1990,DAL @ TB
101021028,1990,PHI @ WSH
101022005,1990,CIN @ CLE
101028001,1990,CIN @ ATL
101028006,1990,PHI @ DAL
101028009,1990,MIN @ GB
101028010,1990,NYJ @ HOU
101028011,1990,MIA @ IND
101028017,1990,BUF @ NE
101028018,1990,DET @ NO
101028019,1990,WSH @ NYG
101028022,1990,CHI @ PHO
101028023,1990,MIA @ PIT
101028024,1990,TB @ SD
101028025,1990,CLE @ SF
101029023,1990,LOS @ PIT
101104004,1990,NO @ CIN
101104005,1990,BUF @ CLE
101104008,1990,WSH @ DET
101104009,1990,SF @ GB
101104012,1990,LOS @ KC
101104014,1990,HOU @ LOS
101104015,1990,PHO @ MIA
101104016,1990,DEN @ MIN
101104020,1990,DAL @ NYJ
101104021,1990,NE @ PHI
101104023,1990,ATL @ PIT
101104026,1990,SD @ SEA
101104027,1990,CHI @ TB
101105011,1990,NYG @ IND
101105023,1990,NYG @ PIT
101111002,1990,PHO @ BUF
101111003,1990,ATL @ CHI
101111006,1990,SF @ DAL
101111008,1990,MIN @ DET
101111012,1990,SEA @ KC
101111013,1990,GB @ LOS
101111014,1990,NYG @ LOS
101111017,1990,IND @ NE
101111018,1990,TB @ NO
101111020,1990,MIA @ NYJ
101111024,1990,DEN @ SD
101112021,1990,WSH @ PHI
101118001,1990,PHI @ ATL
101118002,1990,NE @ BUF
101118004,1990,PIT @ CIN
101118005,1990,HOU @ CLE
101118007,1990,CHI @ DEN
101118011,1990,NYJ @ IND
101118012,1990,SD @ KC
101118014,1990,DAL @ LOS
101118019,1990,DET @ NYG
101118022,1990,GB @ PHO
101118023,1990,NYJ @ PIT
101118025,1990,TB @ SF
101118026,1990,MIN @ SEA
101118028,1990,NO @ WSH
101119015,1990,LOS @ MIA
101122006,1990,WSH @ DAL
101122008,1990,DEN @ DET
101125004,1990,IND @ CIN
101125005,1990,MIA @ CLE
101125013,1990,KC @ LOS
101125016,1990,CHI @ MIN
101125018,1990,ATL @ NO
101125020,1990,PIT @ NYJ
101125021,1990,NYG @ PHI
101125022,1990,NE @ PHO
101125024,1990,SEA @ SD
101125025,1990,LOS @ SF
101126010,1990,BUF @ HOU
101202002,1990,PHI @ BUF
101202003,1990,DET @ CHI
101202005,1990,LOS @ CLE
101202006,1990,NO @ DAL
101202007,1990,LOS @ DEN
101202016,1990,GB @ MIN
101202017,1990,KC @ NE
101202022,1990,IND @ PHO
101202023,1990,CIN @ PIT
101202024,1990,NYJ @ SD
101202026,1990,HOU @ SEA
101202027,1990,ATL @ TB
101202028,1990,MIA @ WSH
101203025,1990,NYG @ SF
101209001,1990,PHO @ ATL
101209004,1990,SF @ CIN
101209009,1990,SEA @ GB
101209010,1990,CLE @ HOU
101209011,1990,BUF @ IND
101209012,1990,DEN @ KC
101209014,1990,NO @ LOS
101209015,1990,PHI @ MIA
101209019,1990,MIN @ NYG
101209023,1990,BUF @ PIT
101209028,1990,CHI @ WSH
101210008,1990,LOS @ DET
101215017,1990,WSH @ NE
101215019,1990,BUF @ NYG
101216005,1990,ATL @ CLE
101216006,1990,PHO @ DAL
101216007,1990,SD @ DEN
101216008,1990,CHI @ DET
101216012,1990,HOU @ KC
101216013,1990,CIN @ LOS
101216015,1990,SEA @ MIA
101216018,1990,PIT @ NO
101216020,1990,IND @ NYJ
101216021,1990,GB @ PHI
101216027,1990,MIN @ TB
101217014,1990,SF @ LOS
101222009,1990,DET @ GB
101222011,1990,WSH @ IND
101222016,1990,LOS @ MIN
101222023,1990,WSH @ PIT
101223001,1990,LOS @ ATL
101223002,1990,MIA @ BUF
101223003,1990,TB @ CHI
101223004,1990,HOU @ CIN
101223020,1990,NE @ NYJ
101223021,1990,DAL @ PHI
101223022,1990,NYG @ PHO
101223023,1990,CIN @ PIT
101223024,1990,KC @ SD
101223025,1990,NO @ SF
101223026,1990,DEN @ SEA
101229003,1990,KC @ CHI
101229022,1990,PHI @ PHO
101230001,1990,DAL @ ATL
101230004,1990,CLE @ CIN
101230007,1990,GB @ DEN
101230010,1990,PIT @ HOU
101230013,1990,SD @ LOS
101230015,1990,IND @ MIA
101230016,1990,SF @ MIN
101230017,1990,NYG @ NE
101230026,1990,DET @ SEA
101230027,1990,NYJ @ TB
101230028,1990,BUF @ WSH
101231018,1990,LOS @ NO
110105015,1991,KC @ MIA
110105021,1991,WSH @ PHI
110106003,1991,NO @ CHI
110106004,1991,HOU @ CIN
110112002,1991,MIA @ BUF
110112025,1991,WSH @ SF
110113013,1991,CIN @ LOS
110113019,1991,CHI @ NYG
110120002,1991,LOS @ BUF
110120025,1991,NYG @ SF
110127002,1991,NYG @ BUF
110127019,1991,BUF @ NYG
110901002,1991,MIA @ BUF
110901003,1991,MIN @ CHI
110901005,1991,DAL @ CLE
110901007,1991,CIN @ DEN
110901009,1991,PHI @ GB
110901010,1991,LOS @ HOU
110901011,1991,NE @ IND
110901012,1991,ATL @ KC
110901014,1991,PHO @ LOS
110901018,1991,SEA @ NO
110901020,1991,TB @ NYJ
110901023,1991,NE @ PIT
110901028,1991,DET @ WSH
110902019,1991,SF @ NYG
110908001,1991,MIN @ ATL
110908002,1991,PIT @ BUF
110908004,1991,HOU @ CIN
110908008,1991,GB @ DET
110908012,1991,NO @ KC
110908013,1991,DEN @ LOS
110908015,1991,IND @ MIA
110908017,1991,CLE @ NE
110908019,1991,LOS @ NYG
110908021,1991,PHO @ PHI
110908025,1991,SD @ SF
110908026,1991,NYJ @ SEA
110908027,1991,CHI @ TB
110909006,1991,WSH @ DAL
110915003,1991,NYG @ CHI
110915005,1991,CIN @ CLE
110915006,1991,PHI @ DAL
110915007,1991,SEA @ DEN
110915008,1991,MIA @ DET
110915009,1991,TB @ GB
110915013,1991,IND @ LOS
110915016,1991,SF @ MIN
110915018,1991,LOS @ NO
110915020,1991,BUF @ NYJ
110915023,1991,NE @ PIT
110915024,1991,ATL @ SD
110915028,1991,PHO @ WSH
110916010,1991,KC @ HOU
110920001,1991,NO @ ATL
110922001,1991,LOS @ ATL
110922004,1991,WSH @ CIN
110922007,1991,SD @ DEN
110922011,1991,DET @ IND
110922012,1991,SEA @ KC
110922015,1991,GB @ MIA
110922017,1991,HOU @ NE
110922018,1991,MIN @ NO
110922019,1991,CLE @ NYG
110922021,1991,PIT @ PHI
110922022,1991,DAL @ PHO
110922023,1991,DET @ PIT
110922025,1991,LOS @ SF
110922027,1991,BUF @ TB
110923003,1991,NYJ @ CHI
110929001,1991,NO @ ATL
110929002,1991,CHI @ BUF
110929006,1991,NYG @ DAL
110929008,1991,TB @ DET
110929013,1991,SF @ LOS
110929014,1991,GB @ LOS
110929016,1991,DEN @ MIN
110929020,1991,MIA @ NYJ
110929022,1991,NE @ PHO
110929024,1991,KC @ SD
110929026,1991,IND @ SEA
110930028,1991,PHI @ WSH
111006003,1991,WSH @ CHI
111006004,1991,SEA @ CIN
111006005,1991,NYJ @ CLE
111006008,1991,MIN @ DET
111006009,1991,DAL @ GB
111006010,1991,DEN @ HOU
111006011,1991,PIT @ IND
111006013,1991,SD @ LOS
111006017,1991,MIA @ NE
111006019,1991,PHO @ NYG
111006027,1991,PHI @ TB
111007012,1991,BUF @ KC
111013002,1991,IND @ BUF
111013006,1991,CIN @ DAL
111013012,1991,MIA @ KC
111013014,1991,SD @ LOS
111013016,1991,PHO @ MIN
111013020,1991,HOU @ NYJ
111013021,1991,NO @ PHI
111013025,1991,ATL @ SF
111013026,1991,LOS @ SEA
111013028,1991,CLE @ WSH
111014019,1991,PIT @ NYG
111014023,1991,NYG @ PIT
111017009,1991,CHI @ GB
111020007,1991,KC @ DEN
111020011,1991,NYJ @ IND
111020013,1991,LOS @ LOS
111020015,1991,HOU @ MIA
111020017,1991,MIN @ NE
111020018,1991,TB @ NO
111020022,1991,ATL @ PHO
111020023,1991,NYJ @ PIT
111020024,1991,CLE @ SD
111020025,1991,DET @ SF
111021002,1991,CIN @ BUF
111027001,1991,LOS @ ATL
111027004,1991,PIT @ CIN
111027005,1991,PIT @ CLE
111027008,1991,DAL @ DET
111027010,1991,CIN @ HOU
111027017,1991,DEN @ NE
111027018,1991,CHI @ NO
111027019,1991,WSH @ NYG
111027021,1991,SF @ PHI
111027022,1991,MIN @ PHO
111027026,1991,SD @ SEA
111027027,1991,GB @ TB
111028012,1991,LOS @ KC
111103001,1991,SF @ ATL
111103002,1991,NE @ BUF
111103003,1991,DET @ CHI
111103004,1991,CLE @ CIN
111103006,1991,PHO @ DAL
111103007,1991,PIT @ DEN
111103011,1991,MIA @ IND
111103014,1991,NO @ LOS
111103016,1991,TB @ MIN
111103020,1991,GB @ NYJ
111103023,1991,MIA @ PIT
111103028,1991,HOU @ WSH
111104021,1991,NYG @ PHI
111110004,1991,PIT @ CIN
111110005,1991,PHI @ CLE
111110007,1991,LOS @ DEN
111110009,1991,BUF @ GB
111110010,1991,DAL @ HOU
111110014,1991,KC @ LOS
111110015,1991,NE @ MIA
111110018,1991,SF @ NO
111110020,1991,IND @ NYJ
111110022,1991,NYG @ PHO
111110024,1991,SEA @ SD
111110027,1991,DET @ TB
111110028,1991,ATL @ WSH
111111016,1991,CHI @ MIN
111117001,1991,TB @ ATL
111117008,1991,LOS @ DET
111117009,1991,MIN @ GB
111117010,1991,CLE @ HOU
111117011,1991,CHI @ IND
111117012,1991,DEN @ KC
111117013,1991,SEA @ LOS
111117017,1991,NYJ @ NE
111117019,1991,DAL @ NYG
111117021,1991,CIN @ PHI
111117023,1991,WSH @ PIT
111117024,1991,NO @ SD
111117025,1991,PHO @ SF
111118015,1991,BUF @ MIA
111124003,1991,HOU @ CHI
111124004,1991,LOS @ CIN
111124005,1991,KC @ CLE
111124009,1991,IND @ GB
111124016,1991,DET @ MIN
111124017,1991,BUF @ NE
111124018,1991,ATL @ NO
111124020,1991,SD @ NYJ
111124022,1991,PHI @ PHO
111124023,1991,GB @ PIT
111124026,1991,DEN @ SEA
111124027,1991,NYG @ TB
111124028,1991,DAL @ WSH
111125014,1991,SF @ LOS
111128006,1991,PIT @ DAL
111128008,1991,CHI @ DET
111201001,1991,GB @ ATL
111201002,1991,NYJ @ BUF
111201004,1991,NYG @ CIN
111201007,1991,NE @ DEN
111201011,1991,CLE @ IND
111201014,1991,WSH @ LOS
111201015,1991,TB @ MIA
111201023,1991,CLE @ PIT
111201024,1991,LOS @ SD
111201025,1991,NO @ SF
111201026,1991,KC @ SEA
111202010,1991,PHI @ HOU
111208003,1991,GB @ CHI
111208005,1991,DEN @ CLE
111208006,1991,NO @ DAL
111208008,1991,NYJ @ DET
111208010,1991,PIT @ HOU
111208012,1991,SD @ KC
111208013,1991,BUF @ LOS
111208014,1991,ATL @ LOS
111208017,1991,IND @ NE
111208019,1991,PHI @ NYG
111208022,1991,WSH @ PHO
111208026,1991,SF @ SEA
111208027,1991,MIN @ TB
111209015,1991,CIN @ MIA
111214003,1991,TB @ CHI
111214025,1991,KC @ SF
111215001,1991,SEA @ ATL
111215005,1991,HOU @ CLE
111215007,1991,PHO @ DEN
111215009,1991,DET @ GB
111215011,1991,BUF @ IND
111215016,1991,LOS @ MIN
111215020,1991,NE @ NYJ
111215021,1991,DAL @ PHI
111215023,1991,BUF @ PIT
111215024,1991,MIA @ SD
111215028,1991,NYG @ WSH
111216018,1991,LOS @ NO
111219026,1991,KC @ SEA
111221016,1991,GB @ MIN
111221019,1991,HOU @ NYG
111222002,1991,DET @ BUF
111222004,1991,NE @ CIN
111222006,1991,ATL @ DAL
111222013,1991,KC @ LOS
111222015,1991,NYJ @ MIA
111222021,1991,WSH @ PHI
111222022,1991,NO @ PHO
111222023,1991,CIN @ PIT
111222024,1991,DEN @ SD
111222025,1991,CHI @ SF
111222026,1991,LOS @ SEA
111222027,1991,IND @ TB
111223025,1991,CHI @ SF
111228012,1991,LOS @ KC
111228018,1991,ATL @ NO
111229003,1991,DAL @ CHI
111229018,1991,ATL @ NO
120104007,1992,HOU @ DEN
120104028,1992,ATL @ WSH
120105002,1992,KC @ BUF
120105008,1992,DAL @ DET
120112002,1992,DEN @ BUF
120112028,1992,DET @ WSH
120126002,1992,WSH @ BUF
120906001,1992,NYJ @ ATL
120906002,1992,LOS @ BUF
120906003,1992,DET @ CHI
120906007,1992,LOS @ DEN
120906009,1992,MIN @ GB
120906010,1992,PIT @ HOU
